"url","News Date","News Title","News Title_link","News Summary"
"https://search.sindonews.com/search/168?type=artikel&q=pupr","Sabtu, 14 Oktober 2017 - 13:02 WIB","Tidak Perlu Tong-Toll, Gadget Ini Bisa Berfungsi sebagai e-Toll","https://autotekno.sindonews.com/read/1248111/123/tidak-perlu-tong-toll-gadget-ini-bisa-berfungsi-sebagai-e-toll-1507896018","Presiden Republik Indonesia yang tertuang dalam regulasi Peraturan Menteri PUPR No. 16/PRT/M/2017 tanggal 12 September 2017 tentang Transaksi Tol Nontunai di Jalan Tol"
"https://search.sindonews.com/search/168?type=artikel&q=pupr","Selasa, 10 Oktober 2017 - 23:01 WIB","PUPR Rogoh Kocek Rp20 Triliun Bangun Infrastruktur di Sumatra","https://ekbis.sindonews.com/read/1247157/34/pupr-rogoh-kocek-rp20-triliun-bangun-infrastruktur-di-sumatra-1507637128","Menteri PUPR mengatakan pembangunan infrastruktur era Jokowi bukan bertujuan mewah-mewahan tapi untuk mengejar ketertinggalan Indonesia dari negara-negara lain."
"https://search.sindonews.com/search/180?type=artikel&q=pupr","Jum'at, 06 Oktober 2017 - 22:19 WIB","Kementerian dan Lembaga Perkuat Sistem Pembayaran Elektronik Jalan Tol","https://ekbis.sindonews.com/read/1246138/34/kementerian-dan-lembaga-perkuat-sistem-pembayaran-elektronik-jalan-tol-1507303154","Bank Indonesia dan Kementerian PUPR telah menyusun strategi bersama untuk mengembangkan elektronifikasi jalan tol melalui empat tahapan."
"https://search.sindonews.com/search/180?type=artikel&q=pupr","Senin, 25 September 2017 - 20:49 WIB","Ribuan Burung Pipit Mati Mendadak di Karangasem Bali","https://daerah.sindonews.com/read/1242843/174/ribuan-burung-pipit-mati-mendadak-di-karangasem-bali-1506347211","Ribuan burung pipit mati secara tiba-tiba, di halaman gudang Dinas PUPR, Karangasem, pada Senin (25/9/2017),"
"https://search.sindonews.com/search/180?type=artikel&q=pupr","Minggu, 24 September 2017 - 18:01 WIB","Anak Buah Jokowi, Basuki Kepincut Jadi Fotograger","https://ekbis.sindonews.com/read/1242497/34/anak-buah-jokowi-basuki-kepincut-jadi-fotograger-1506250850","Menteri PUPR Basuki Hadimuljono memiliki kegemaran baru yaitu fotografi dan menyalurkannya dengan memotret hewan ternak dalam Jambore Peternakan Nasional."
"https://search.sindonews.com/search/180?type=artikel&q=pupr","Sabtu, 23 September 2017 - 08:31 WIB","PUPR Bangun Tiga SPAM Pasok Air Bersih di Jateng dan Yogyakarta","https://ekbis.sindonews.com/read/1242224/34/pupr-bangun-tiga-spam-pasok-air-bersih-di-jateng-dan-yogyakarta-1506131507","Kementerian PUPR melalui Direktorat Jenderal Cipta Karya membangun Sistem Pengelolaan Air Minum (SPAM) Regional di Jawa Tengah dan Yogyakarta."
"https://search.sindonews.com/search/180?type=artikel&q=pupr","Minggu, 17 September 2017 - 11:32 WIB","Alasan Luhut Bersama Menteri PUPR Kembangkan Aspal Plastik","https://ekbis.sindonews.com/read/1240432/34/alasan-luhut-bersama-menteri-pupr-kembangkan-aspal-plastik-1505633064","Berangkat dari kondisi yang memprihatinkan, Menko Luhut Binsar bersama Menteri PUPR Basuki Hadimuljono bersinergi mengembangkan aspal campur plastik"
"https://search.sindonews.com/search/180?type=artikel&q=pupr","Sabtu, 16 September 2017 - 13:06 WIB","Usai Bekasi, Aspal Plastik Akan Dipakai di Jakarta dan Surabaya","https://ekbis.sindonews.com/read/1240230/34/usai-bekasi-aspal-plastik-akan-dipakai-di-jakarta-dan-surabaya-1505538135","Menko Kemaritiman Luhut Binsar Pandjaitan dan Menteri PUPR Basuki Hadimuljono meninjau penerapan campuran aspal menggunakan limbah plastik di Bekasi."
"https://search.sindonews.com/search/180?type=artikel&q=pupr","Sabtu, 16 September 2017 - 12:11 WIB","Resmi Beroperasi, Tol Ruas Bawen-Salatiga Masih Gratis","https://ekbis.sindonews.com/read/1240225/34/resmi-beroperasi-tol-ruas-bawen-salatiga-masih-gratis-1505536436","Ruas Jalan Tol Bawen-Salatiga yang merupakan bagian dari jala tol Semarang-Solo telah dioperasikan dengan tanpa tarif sampai terbitnya SK Menteri PUPR."
"https://search.sindonews.com/search/180?type=artikel&q=pupr","Selasa, 12 September 2017 - 22:39 WIB","Terkait Infrastruktur, Kementerian PUPR Respons Permintaan Swasta","https://ekbis.sindonews.com/read/1239040/34/terkait-infrastruktur-kementerian-pupr-respons-permintaan-swasta-1505229171","Kementerian PUPR merespons keinginan swasta agar lebih berperan dalam infrastruktur, dimana hal ini sudah tertuang di UU 2 Tahun 2017 tentang Jasa Konstruksi."
"https://search.sindonews.com/search/180?type=artikel&q=pupr","Minggu, 10 September 2017 - 12:34 WIB","Pemerintah Bangun Bendungan Rp4,7 Triliun di Papua","https://ekbis.sindonews.com/read/1238221/34/pemerintah-bangun-bendungan-rp4-7-triliun-di-papua-1505016406","Kementerian PUPR mengungkapkan saat ini pemerintah sedang merehabilitasi daerah irigasi termasuk pembangunan Bendungan Baliem, Papua sekitar Rp4,7 triliun."
"https://search.sindonews.com/search/180?type=artikel&q=pupr","Selasa, 05 September 2017 - 18:34 WIB","PUPR Percepatan Restorasi Gambut di Tujuh Provinsi","https://ekbis.sindonews.com/read/1236864/34/pupr-percepatan-restorasi-gambut-di-tujuh-provinsi-1504605979","Menteri PUPR Basuki Hadimuljono mengatakan restorasi gambut tidak hanya mengendalikan kebakaran lahan saja, juga perlu dilakukan pengelolaan dan pemanfaatannya."
"https://search.sindonews.com/search/180?type=artikel&q=pupr","Senin, 04 September 2017 - 23:09 WIB","Kementerian PUPR Dorong Kinerja BPD Salurkan KPR","https://ekbis.sindonews.com/read/1236563/179/kementerian-pupr-dorong-kinerja-bpd-salurkan-kpr-1504524869","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) mendorong kinerja Bank Pembangunan Daerah (BPD) dalam menyalurkan KPR."
"https://search.sindonews.com/search/180?type=artikel&q=pupr","Senin, 04 September 2017 - 13:59 WIB","Jelang Pertemuan IMF-World Bank, Infrastruktur Bali Butuh Rp277 M","https://ekbis.sindonews.com/read/1236420/34/jelang-pertemuan-imf-world-bank-infrastruktur-bali-butuh-rp277-m-1504507514","Menteri PUPR Basuki Hadimuljono mengatakan, Indonesia butuh anggaran Rp277 miliar untuk memperbaiki infrastrutkur di Bali jelang pertemuan IMF-World Bank."
"https://search.sindonews.com/search/192?type=artikel&q=pupr","Selasa, 29 Agustus 2017 - 10:08 WIB","Jelang Libur Panjang Idul Adha, Tol Bawen-Salatiga Belum Dibuka","https://daerah.sindonews.com/read/1234772/22/jelang-libur-panjang-idul-adha-tol-bawen-salatiga-belum-dibuka-1503976068","Ruas Tol Bawen-Salatiga yang semula direncanakan digunakan mulai 28 Agustus 2017 batal beroperasi karena masih menunggu Keputusan Kementerian PUPR dan BPJT."
"https://search.sindonews.com/search/192?type=artikel&q=pupr","Sabtu, 26 Agustus 2017 - 15:12 WIB","Beli Rumah, Pekerja Informal Bisa Dapat Pembiayaan Mikro","https://ekbis.sindonews.com/read/1234047/179/beli-rumah-pekerja-informal-bisa-dapat-pembiayaan-mikro-1503729229","Kementerian PUPR meluncurkan pembiayaan mikro perumahan untuk rumah swadaya bagi pekerja informal yang berpenghasilan tidak tetap."
"https://search.sindonews.com/search/192?type=artikel&q=pupr","Sabtu, 26 Agustus 2017 - 14:17 WIB","Bung Hatta Jadi Semangat Wujudkan Rumah Layak Huni Buat Masyarakat","https://ekbis.sindonews.com/read/1234045/179/bung-hatta-jadi-semangat-wujudkan-rumah-layak-huni-buat-masyarakat-1503729078","Menteri PUPR Basuki Hadimuljono mengatakan, Bung Hatta merupakan salah satu tokoh penting yang sangat peduli pada masalah perumahan."
"https://search.sindonews.com/search/192?type=artikel&q=pupr","Kamis, 24 Agustus 2017 - 22:04 WIB","Revitalisasi Puro Mangkunegaran Ditunda","https://daerah.sindonews.com/read/1233605/22/revitalisasi-puro-mangkunegaran-ditunda-1503587042","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) batal merevitalisasi Puro Mangkunegaran di Kota Solo, Jawa Tengah."
"https://search.sindonews.com/search/192?type=artikel&q=pupr","Rabu, 23 Agustus 2017 - 22:09 WIB","Kebut Infrastruktur demi Tingkatkan Daya Saing RI","https://ekbis.sindonews.com/read/1233215/34/kebut-infrastruktur-demi-tingkatkan-daya-saing-ri-1503491867","Guna meningkatkan daya saing Indonesia di tengah persaingan global, Kementerian PUPR terus mempercepat pembangunan infrastruktur."
"https://search.sindonews.com/search/192?type=artikel&q=pupr","Kamis, 17 Agustus 2017 - 06:17 WIB","Dapat Anggaran Rp106 Triliun, PUPR Bakal Bangun Jalan hingga Perumahan","https://ekbis.sindonews.com/read/1231144/34/dapat-anggaran-rp106-triliun-pupr-bakal-bangun-jalan-hingga-perumahan-1502900474","Pemerintah pada tahun ini akan membangun jalan sepanjang 864 kilometer, preservasi jalan 46 ribu kilometer, dan jembatan 8.037 meter."
"https://search.sindonews.com/search/192?type=artikel&q=pupr","Rabu, 16 Agustus 2017 - 15:32 WIB","Menteri PUPR: Belum Ada Permintaan Resmi soal Apartemen Anggota DPR","https://nasional.sindonews.com/read/1230956/12/menteri-pupr-belum-ada-permintaan-resmi-soal-apartemen-anggota-dpr-1502872214","Menteri PUPR Basuki Hadimuljono mengungkapkan, hingga saat ini belum ada permintaan resmi dari DPR mengenai rencana pembangunan apartemen untuk anggotanya."
"https://search.sindonews.com/search/192?type=artikel&q=pupr","Rabu, 16 Agustus 2017 - 04:04 WIB","BPJT Bakal Paksa Pengguna Tol Gunakan Uang Elektronik","https://ekbis.sindonews.com/read/1230765/34/bpjt-bakal-paksa-pengguna-tol-gunakan-uang-elektronik-1502813354","Kepala BPJT akan meminta Kementerian PUPR menerbitkan peraturan agar pengguna tol beralih ke pembayaran nontunai atau uang elektronik."
"https://search.sindonews.com/search/192?type=artikel&q=pupr","Selasa, 15 Agustus 2017 - 17:59 WIB","RI dan Jepang Tandatangani MoU Bangun Pelabuhan Patimban","https://ekbis.sindonews.com/read/1230643/34/ri-dan-jepang-tandatangani-mou-bangun-pelabuhan-patimban-1502792403","Kementerian PUPR, Kemenhub dan JICA menandatangani MoU untuk mempercepat Pembangunan Pelabuhan Patimban, Jawa Barat."
"https://search.sindonews.com/search/192?type=artikel&q=pupr","Minggu, 13 Agustus 2017 - 16:14 WIB","Antisipasi Banjir, Bekasi Kebut Normalisasi 15 Sungai","https://metro.sindonews.com/read/1230000/171/antisipasi-banjir-bekasi-kebut-normalisasi-15-sungai-1502615692","Menjelang pergantian musim, Dinas Pekerjaan Umum dan Penataan Ruang (PUPR) Kota Bekasi menargetkan normalisasi sebanyak 15 sungai untuk antisipasi banjir."
"https://search.sindonews.com/search/192?type=artikel&q=pupr","Jum'at, 11 Agustus 2017 - 19:08 WIB","Jokowi Todong Menteri Rini dan Basuki Beri Proyek ke Pemda","https://ekbis.sindonews.com/read/1229514/34/jokowi-todong-menteri-rini-dan-basuki-beri-proyek-ke-pemda-1502451392","Presiden Jokowi secara terang-terangan meminta Menteri BUMN Rini Soemarno dan Menteri PUPR Basuki Hadimuljono, agar memberikan Pemda proyek infrastruktur."
"https://search.sindonews.com/search/192?type=artikel&q=pupr","Jum'at, 11 Agustus 2017 - 19:05 WIB","80 Pengembang Rumah Subsidi Hadir di Property Expo 2017","https://ekbis.sindonews.com/read/1229522/179/80-pengembang-rumah-subsidi-hadir-di-property-expo-2017-1502452652","Kementerian PUPR menargetkan jumlah transaksi Indonesia Property Expo 2017 meningkat dari target tahun lalu Rp4,5 triliun yang kini diikuti 80 pengembang rumah subsidi"
"https://search.sindonews.com/search/204?type=artikel&q=pupr","Kamis, 10 Agustus 2017 - 03:12 WIB","Uji Kelaikan Tol Bawen-Salatiga Dilakukan Secara Marathon","https://ekbis.sindonews.com/read/1228843/34/uji-kelaikan-tol-bawen-salatiga-dilakukan-secara-marathon-1502284937","Tim gabungan dari BPJT Kementerian PUPR, Kemenhub, Polri dan tim dari Pemprov Jateng menggelar uji kelaikan jalan tol Semarang-Solo seksi III Bawen-Salatiga"
"https://search.sindonews.com/search/204?type=artikel&q=pupr","Selasa, 08 Agustus 2017 - 17:59 WIB","Perbaikan Jembatan Ambruk Butuh Anggaran Rp300 Juta","https://daerah.sindonews.com/read/1228368/21/perbaikan-jembatan-ambruk-butuh-anggaran-rp300-juta-1502189944","Kepala Dinas PUPR KBB Anugrah mengatakan, berdasarkan kajian teknis jembatan yang ambruk di Kampung Ciraja, RT 03/12, Desa Mandalasari, Kecamatan Cikalong Wetan, Kabupaten Bandung Barat (KBB), harus dilakukan pembangunan ulang."
"https://search.sindonews.com/search/204?type=artikel&q=pupr","Minggu, 06 Agustus 2017 - 23:06 WIB","YLKI Minta Kementerian PUPR dan Pemprov DKI Sikapi Kasus Komika Acho","https://metro.sindonews.com/read/1227698/170/ylki-minta-kementerian-pupr-dan-pemprov-dki-sikapi-kasus-komika-acho-1502030160","YLKI meminta Kementerian PUPR dan Pemprov DKI tegas menyikapi pelanggaran hak konsumen yang dilakukan oleh pengelola dan pegembang terkait curhat Komika Acho."
"https://search.sindonews.com/search/204?type=artikel&q=pupr","Jum'at, 04 Agustus 2017 - 10:57 WIB","PUPR Borong Ekskavator Buatan Pindad","https://ekbis.sindonews.com/read/1227073/34/pupr-borong-ekskavator-buatan-pindad-1501819016","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) borong 22 ekskavator buatan PT Pindad (Persero) yakni Pindad Excava 200."
"https://search.sindonews.com/search/204?type=artikel&q=pupr","Kamis, 03 Agustus 2017 - 14:22 WIB","JK: Menteri PUPR Layak Raih Gelar Perekayasa Utama Kehormatan","https://ekbis.sindonews.com/read/1226743/34/jk-menteri-pupr-layak-raih-gelar-perekayasa-utama-kehormatan-1501743522","Wapres Jusuf Kalla mengakui Menteri PUPR Basuki Hadimuljono layak memperoleh gelar dari BPPT sebagai Perekayasa Utama Kehormatan bidang infrastuktur."
"https://search.sindonews.com/search/204?type=artikel&q=pupr","Kamis, 03 Agustus 2017 - 13:38 WIB","Gelar Honorary Principal Engineer Jadi Suntikan Motivasi Menteri Basuki","https://ekbis.sindonews.com/read/1226729/34/gelar-honorary-principal-engineer-jadi-suntikan-motivasi-menteri-basuki-1501741407","Menteri PUPR Basuki Hadimuljono menganggap gelar Perekayasa Utama Kehormatan (Honorary Principal Engineer) bidang infrastruktur sebagai motivasi"
"https://search.sindonews.com/search/204?type=artikel&q=pupr","Kamis, 03 Agustus 2017 - 11:45 WIB","Menteri PUPR Raih Gelar Perekayasa Utama Kehormatan dari BPPT","https://ekbis.sindonews.com/read/1226703/34/menteri-pupr-raih-gelar-perekayasa-utama-kehormatan-dari-bppt-1501735017","BPPT hari ini memberikan anugerah Perekayasa Utama Kehormatan (Honorary Principal Engineer) bidang Infrastruktur kepada Menteri PUPR Basuki Hadimuljono."
"https://search.sindonews.com/search/204?type=artikel&q=pupr","Minggu, 30 Juli 2017 - 15:47 WIB","Indonesia Inovasi Bangun Jalan Aspal dari Limbah Plastik","https://ekbis.sindonews.com/read/1225363/34/indonesia-inovasi-bangun-jalan-aspal-dari-limbah-plastik-1501404458","Berdasarkan penelitian Balitbang PUPR jalan aspal yang menggunakan campuran bahan limbah plastik jenis kresek lebih kuat, tahan lama dan lebih murah."
"https://search.sindonews.com/search/204?type=artikel&q=pupr","Kamis, 27 Juli 2017 - 17:59 WIB","Tingkatkan Ekonomi, Jalan Lintas Selatan Pulau Jawa Dipercepat","https://ekbis.sindonews.com/read/1224603/34/tingkatkan-ekonomi-jalan-lintas-selatan-pulau-jawa-dipercepat-1501151210","Kementerian PUPR sedang menyelesaikan pembangunan jalan lintas pantai selatan Jawa untuk meningkatkan pertumbuhan ekonomi di Selatan Jawa."
"https://search.sindonews.com/search/204?type=artikel&q=pupr","Kamis, 27 Juli 2017 - 12:20 WIB","Enam Ruas Tol Baru Akan Beroperasi Dua Bulan Lagi","https://ekbis.sindonews.com/read/1224472/34/enam-ruas-tol-baru-akan-beroperasi-dua-bulan-lagi-1501129613","Menteri PUPR Basuki Hadimuljono mengungkapkan akan mengoperasikan enam ruas jalan tol dalam dua bulan ke depan."
"https://search.sindonews.com/search/204?type=artikel&q=pupr","Senin, 17 Juli 2017 - 12:01 WIB","Kementerian PUPR Diminta Segera Keluarkan SLF","https://nasional.sindonews.com/read/1221339/15/kementerian-pupr-diminta-segera-keluarkan-slf-1500276590","Wakil Ketua DTKJ Donny Andy S Saragih, menilai Koridor 13 Transjakarta adalah sebuah langkah maju dari DKI Jakarta, dalam hal transportasi."
"https://search.sindonews.com/search/204?type=artikel&q=pupr","Minggu, 16 Juli 2017 - 22:02 WIB","Indonesia Mengejar Ketertinggalan Infrastruktur","https://ekbis.sindonews.com/read/1221164/34/indonesia-mengejar-ketertinggalan-infrastruktur-1500210899","Menteri PUPR mengatakan untuk memenangkan persaingan global hanya akan diraih oleh negara yang telah siap, termasuk ketersediaan infrastruktur pendukung."
"https://search.sindonews.com/search/216?type=artikel&q=pupr","Jum'at, 14 Juli 2017 - 00:08 WIB","Kementerian PUPR Bantu Perbaikan Kota Lama Semarang","https://ekbis.sindonews.com/read/1220488/34/kementerian-pupr-bantu-perbaikan-kota-lama-semarang-1499954560","Drainase yang baik sangat penting untuk mendukung Kota Lama sebagai tepat wisata. Sehingga wisatawan yang berkunjung bisa lebih nyaman."
"https://search.sindonews.com/search/216?type=artikel&q=pupr","Kamis, 13 Juli 2017 - 19:34 WIB","Suap Proyek PUPR, Politikus PKB Didakwa Terima Rp7 Miliar","https://nasional.sindonews.com/read/1220454/13/suap-proyek-pupr-politikus-pkb-didakwa-terima-rp7-miliar-1499949267","JPU pada KPK mendakwa &lrmanggota sekaligus Ketua Kelompok Fraksi (Kapoksi) PKB di Komisi V DPR, Musa Zainuddin menerima suap Rp7 miliar."
"https://search.sindonews.com/search/216?type=artikel&q=pupr","Sabtu, 08 Juli 2017 - 21:16 WIB","Dorong Efisiensi Anggaran, PUPR Maksimalkan Teknologi Informasi","https://ekbis.sindonews.com/read/1218946/34/dorong-efisiensi-anggaran-pupr-maksimalkan-teknologi-informasi-1499509214","Guna mempercepat pencapaian target pembangunan infrastruktur, Kementerian PUPR terus mengembangkan berbagai inovasi teknologi"
"https://search.sindonews.com/search/216?type=artikel&q=pupr","Jum'at, 07 Juli 2017 - 16:37 WIB","Jalanan Beraspal di Bekasi Akan Dilapisi Plastik","https://ekbis.sindonews.com/read/1218705/34/jalanan-beraspal-di-bekasi-akan-dilapisi-plastik-1499420220","Kementerian PUPR menyatakan, akan melapisi jalanan beraspal di wilayah Bekasi dengan menggunakan campuran plastik."
"https://search.sindonews.com/search/216?type=artikel&q=pupr","Jum'at, 07 Juli 2017 - 16:13 WIB","PUPR Siap Jadikan Sampah Plastik untuk Bahan Campuran Aspal","https://ekbis.sindonews.com/read/1218692/34/pupr-siap-jadikan-sampah-plastik-untuk-bahan-campuran-aspal-1499417946","Kementerian PUPR mengambil inisiatif untuk menjadikan sampah plastik sebagai bahan campuran aspal supaya tidak mengotori lingkungan."
"https://search.sindonews.com/search/216?type=artikel&q=pupr","Jum'at, 07 Juli 2017 - 00:47 WIB","Cerita Basuki Bangun Empat Flyover dalam Waktu 4,5 Bulan","https://ekbis.sindonews.com/read/1218555/34/cerita-basuki-bangun-empat-flyover-dalam-waktu-4-5-bulan-1499358307","Menteri PUPR Basuki Hadimuljono mengatakan pembangunan empat flyover karena satu hari pemudik bisa melewati perlintasan sebidang sekitar 97 kali."
"https://search.sindonews.com/search/216?type=artikel&q=pupr","Jum'at, 07 Juli 2017 - 00:07 WIB","Menteri PUPR Janjikan Tol Brebes Timur-Semarang Beroperasi 2018","https://ekbis.sindonews.com/read/1218552/34/menteri-pupr-janjikan-tol-brebes-timur-semarang-beroperasi-2018-1499355824","Menteri PUPR menjanjikan ruas tol Brebes Timur dapat beroperasi hingga ke Semarang saat musim mudik 2018 dan tersambung ke Surabaya pada akhir 2018."
"https://search.sindonews.com/search/216?type=artikel&q=pupr","Kamis, 06 Juli 2017 - 22:37 WIB","Banyak Pilihan Exit Tol, Mudik Idul Fitri Tahun Ini Lebih Lancar","https://ekbis.sindonews.com/read/1218544/34/banyak-pilihan-exit-tol-mudik-idul-fitri-tahun-ini-lebih-lancar-1499354472","Menteri PUPR Basuki Hadimuljono mengatakan bahwa arus mudik Idul Fitri tahun ini lebih lancar karena pemudik memiliki pilihan lebih banyak untuk keluar tol."
"https://search.sindonews.com/search/216?type=artikel&q=pupr","Kamis, 06 Juli 2017 - 16:15 WIB","Pemindahan Ibu Kota, PUPR Tunggu Hasil Kajian Bappenas","https://ekbis.sindonews.com/read/1218413/33/pemindahan-ibu-kota-pupr-tunggu-hasil-kajian-bappenas-1499330085","Kementerian PUPR menyatakan, akan segera mengeksekusi pengembangan Ibu Kota setelah kajian Bappenas keluar."
"https://search.sindonews.com/search/216?type=artikel&q=pupr","Kamis, 06 Juli 2017 - 15:35 WIB","Turuti Jokowi, Kementerian PUPR Hemat Anggaran Rp517 Miliar","https://ekbis.sindonews.com/read/1218410/33/turuti-jokowi-kementerian-pupr-hemat-anggaran-rp517-miliar-1499329628","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menyatakan, akan melakukan penghematan anggaran."
"https://search.sindonews.com/search/216?type=artikel&q=pupr","Senin, 03 Juli 2017 - 13:11 WIB","Pembayaran Tol Pakai E-Money Melonjak Saat Mudik","https://ekbis.sindonews.com/read/1217534/34/pembayaran-tol-pakai-e-money-melonjak-saat-mudik-1499060318","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menyatakan, jumlah pembayaran tol dengan menggunakan uang elektronik atau e-money naik terus."
"https://search.sindonews.com/search/216?type=artikel&q=pupr","Senin, 03 Juli 2017 - 12:54 WIB","Tol Trans Jawa hingga Semarang Target Rampung 2018","https://ekbis.sindonews.com/read/1217528/34/tol-trans-jawa-hingga-semarang-target-rampung-2018-1499058167","Menteri PUPR Basuki Hadimuljono mengatakan, ruas tol Trans Jawa sampai Semarang akan bisa digunakan sebelum mudik tahun depan"
"https://search.sindonews.com/search/228?type=artikel&q=pupr","Senin, 03 Juli 2017 - 11:23 WIB","Pembangunan Tol Darurat Dikebut Kementerian PUPR","https://ekbis.sindonews.com/read/1217511/34/pembangunan-tol-darurat-dikebut-kementerian-pupr-1499055778","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menerangkan, pembangunan tol darurat di sepanjang ruas tol Trans Jawa akan dikebut."
"https://search.sindonews.com/search/228?type=artikel&q=pupr","Rabu, 21 Juni 2017 - 21:37 WIB","Masyarakat Berpenghasilan Lebih dari Rp4 Juta Bisa Beli Rumah Subsidi","https://ekbis.sindonews.com/read/1215648/179/masyarakat-berpenghasilan-lebih-dari-rp4-juta-bisa-beli-rumah-subsidi-1498050391","Kementerian PUPR akan mengubah kriteria batas atas penghasilan MBR dalam mendapatkan KPR subsidi, yaitu di atas Rp4 juta untuk rumah tapak."
"https://search.sindonews.com/search/228?type=artikel&q=pupr","Minggu, 18 Juni 2017 - 17:28 WIB","Jalur Paling Padat Padang-Bukit Tinggi-Batas Riau Siap 99%","https://ekbis.sindonews.com/read/1214655/34/jalur-paling-padat-padang-bukit-tinggi-batas-riau-siap-99-1497775646","Kementerian PUPR mengatakan jalur terpadat di Sumatra Barat yaitu Padang Bypass-Bukit Tinggi-Batas Riau sepanjang 205 km sudah siap 99% untuk jalur mudik/"
"https://search.sindonews.com/search/228?type=artikel&q=pupr","Minggu, 18 Juni 2017 - 16:38 WIB","PUPR Layani Pemudik via Jalan Nasional Padang Bypass-Bukit Tinggi-Batas Riau","https://ekbis.sindonews.com/read/1214651/34/pupr-layani-pemudik-via-jalan-nasional-padang-bypass-bukit-tinggi-batas-riau-1497775045","Kementerian PUPR mengadakan perbaikan jalan dan menempatkan personel di posko siaga untuk jalur mudik Padang (Bypass)-Bukit Tinggi-Batas Riau."
"https://search.sindonews.com/search/228?type=artikel&q=pupr","Senin, 12 Juni 2017 - 16:37 WIB","HT Lepas Tim Mudik MNC Media 2017","https://ekbis.sindonews.com/read/1212942/34/ht-lepas-tim-mudik-mnc-media-2017-1497260142","Chairman & CEO MNC Group Hary Tanoesoedibjo (HT) beserta Menteri PUPR Basuki Hadimuljono melepas keberangkatan Tim Mudik MNC Media tahun 2017."
"https://search.sindonews.com/search/228?type=artikel&q=pupr","Kamis, 01 Juni 2017 - 10:16 WIB","Kebut Infrastruktur, Pemerintah Bentuk Tim Pemantauan dan Evaluasi","https://ekbis.sindonews.com/read/1209838/34/kebut-infrastruktur-pemerintah-bentuk-tim-pemantauan-dan-evaluasi-1496286995","Pemerintah melalui Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) membentuk Tim Pemantauan dan Evaluasi Proyek Strategis Nasional (TPE-PSN) pada tahun ini."
"https://search.sindonews.com/search/228?type=artikel&q=pupr","Rabu, 31 Mei 2017 - 19:30 WIB","Dorong Pengguna Tol Pakai E-Money, Diskon 20% Akan Kurangi Macet","https://ekbis.sindonews.com/read/1209700/34/dorong-pengguna-tol-pakai-e-money-diskon-20-akan-kurangi-macet-1496233067","Badan Pengatur Jalan Tol (BPJT) Kementerian PUPR meyakini diskon 20% bagi pemakai uang elektronik akan mendorong pengguna jalan tol memilih transaksi non tunai"
"https://search.sindonews.com/search/228?type=artikel&q=pupr","Rabu, 31 Mei 2017 - 15:16 WIB","Bayar Tol Pakai Uang Non Tunai Bikin Transaksi Lebih Cepat","https://ekbis.sindonews.com/read/1209626/34/bayar-tol-pakai-uang-non-tunai-bikin-transaksi-lebih-cepat-1496218586","Hingga Maret 2017, tingkat penggunaan uang elektronik di 35 ruas jalan tol baru mencapai 25%, karena itu kerja sama Kementerian PUPR dan BI demi meningkatkan MLFF."
"https://search.sindonews.com/search/228?type=artikel&q=pupr","Rabu, 31 Mei 2017 - 12:01 WIB","Strategi BI dan PUPR Tingkatkan Pembayaran Tol Nontunai","https://ekbis.sindonews.com/read/1209552/34/strategi-bi-dan-pupr-tingkatkan-pembayaran-tol-nontunai-1496206417","Bl dan Kementerian PUPR telah menyusun strategi bersama untuk mengembangkan elektronifikasi jalan tol nontunai melalui empat tahapan."
"https://search.sindonews.com/search/228?type=artikel&q=pupr","Rabu, 31 Mei 2017 - 11:34 WIB","BI dan PUPR Kerja Sama Tingkatkan Pembayaran Tol Non Tunai","https://ekbis.sindonews.com/read/1209543/34/bi-dan-pupr-kerja-sama-tingkatkan-pembayaran-tol-non-tunai-1496205241","MLFF yaitu proses pembayaran tol tanpa henti atau pengguna jalan tol tidak harus menghentikan kendaraan di gerbang tol."
"https://search.sindonews.com/search/228?type=artikel&q=pupr","Kamis, 25 Mei 2017 - 11:08 WIB","Menhub Ajak Menkeu dan Menteri PUPR Tinjau Proyek LRT Palembang","https://ekbis.sindonews.com/read/1207981/34/menhub-ajak-menkeu-dan-menteri-pupr-tinjau-proyek-lrt-palembang-1495684488","Menhub Budi Karya Sumadi bersama Menkeu Sri Mulyani Indrawati dan Menteri PUPR Basuki Hadimuljono mengunjungi proyek LRT di Palembang."
"https://search.sindonews.com/search/228?type=artikel&q=pupr","Selasa, 23 Mei 2017 - 21:37 WIB","Pelebaran Jalan Padang Bypass Ditarget Selesai Akhir Bulan Ini","https://ekbis.sindonews.com/read/1207470/34/pelebaran-jalan-padang-bypass-ditarget-selesai-akhir-bulan-ini-1495530552","Kementerian PUPR menyatakan pelebaran jalan Padang Bypass sepanjang 27 kilometer ditargetkan selesai pada akhir Mei 2017."
