"url","Image","Image_alt","Image_link","Description 2","Description 2_link","Det News Date"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/21/1033538/140x70/kementerian-pupr-dapat-pembiayaan-lewat-sbsn-rp-127-triliun-di-2018.jpg","Kementerian PUPR Dapat Pembiayaan Lewat SBSN Rp 12,7 Triliun di 2018","https://www.merdeka.com/uang/kementerian-pupr-dapat-pembiayaan-lewat-sbsn-rp-127-triliun-di-2018.html","Kementerian PUPR Dapat Pembiayaan Lewat SBSN Rp 12,7 Triliun di 2018","https://www.merdeka.com/uang/kementerian-pupr-dapat-pembiayaan-lewat-sbsn-rp-127-triliun-di-2018.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/20/1033437/140x70/pramono-anung-tiduran-di-jembatan-kalikuto-rayakan-rampungnya-trans-jawa.jpg","Pramono Anung Tiduran di Jembatan Kalikuto Rayakan Rampungnya Trans Jawa","https://www.merdeka.com/peristiwa/pramono-anung-tiduran-di-jembatan-kalikuto-rayakan-rampungnya-trans-jawa.html","Pramono Anung Tiduran di Jembatan Kalikuto Rayakan Rampungnya Trans Jawa","https://www.merdeka.com/peristiwa/pramono-anung-tiduran-di-jembatan-kalikuto-rayakan-rampungnya-trans-jawa.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/19/1033051/140x70/menteri-pupr-terjunkan-tim-selidik-sebab-jalan-gubeng-ambles.jpg","Menteri PUPR Terjunkan Tim Selidik Sebab Jalan Gubeng Ambles","https://www.merdeka.com/peristiwa/menteri-pupr-terjunkan-tim-selidik-sebab-jalan-gubeng-ambles-kln.html","Menteri PUPR Terjunkan Tim Selidik Sebab Jalan Gubeng Ambles","https://www.merdeka.com/peristiwa/menteri-pupr-terjunkan-tim-selidik-sebab-jalan-gubeng-ambles-kln.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/19/1033036/140x70/menteri-basuki-terima-penghargaan-hb-ix-award-dari-ugm.jpg","Menteri Basuki Terima Penghargaan HB IX Award dari UGM","https://www.merdeka.com/uang/menteri-basuki-terima-penghargaan-hb-ix-award-dari-ugm.html","Menteri Basuki Terima Penghargaan HB IX Award dari UGM","https://www.merdeka.com/uang/menteri-basuki-terima-penghargaan-hb-ix-award-dari-ugm.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/19/1032938/140x70/pupr-cek-jalan-gubeng-ambles-pengembang-lalai-keamanan-konstruksi.jpg","PUPR Cek Jalan Gubeng Ambles: Pengembang Lalai Keamanan Konstruksi","https://www.merdeka.com/peristiwa/pupr-cek-jalan-gubeng-ambles-pengembang-lalai-keamanan-konstruksi.html","PUPR Cek Jalan Gubeng Ambles: Pengembang Lalai Keamanan Konstruksi","https://www.merdeka.com/peristiwa/pupr-cek-jalan-gubeng-ambles-pengembang-lalai-keamanan-konstruksi.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/17/1032487/140x70/besok-bendungan-logung-di-kudus-siap-diairi.jpg","Besok, Bendungan Logung di Kudus Siap Diairi","https://www.merdeka.com/uang/besok-bendungan-logung-di-kudus-siap-diairi.html","Besok, Bendungan Logung di Kudus Siap Diairi","https://www.merdeka.com/uang/besok-bendungan-logung-di-kudus-siap-diairi.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/12/1031415/140x70/kelanjutan-proyek-trans-papua-tunggu-lampu-hijau-tni-polri.jpg","Kelanjutan Proyek Trans Papua Tunggu Lampu Hijau TNI-Polri","https://www.merdeka.com/uang/kelanjutan-proyek-trans-papua-tunggu-lampu-hijau-tni-polri.html","Kelanjutan Proyek Trans Papua Tunggu Lampu Hijau TNI-Polri","https://www.merdeka.com/uang/kelanjutan-proyek-trans-papua-tunggu-lampu-hijau-tni-polri.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/10/1030704/140x70/menteri-basuki-milenial-perlu-tahu-infrastruktur-persatukan-ri.jpg","Menteri Basuki: Milenial Perlu Tahu Infrastruktur Persatukan RI","https://www.merdeka.com/uang/menteri-basuki-milenial-perlu-tahu-infrastruktur-persatukan-ri.html","Menteri Basuki: Milenial Perlu Tahu Infrastruktur Persatukan RI","https://www.merdeka.com/uang/menteri-basuki-milenial-perlu-tahu-infrastruktur-persatukan-ri.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/09/1030637/140x70/daftar-penerima-penghargaan-pupr-tahun-2018.jpg","Daftar Penerima Penghargaan PUPR Tahun 2018","https://www.merdeka.com/peristiwa/daftar-penerima-penghargaan-pupr-tahun-2018.html","Daftar Penerima Penghargaan PUPR Tahun 2018","https://www.merdeka.com/peristiwa/daftar-penerima-penghargaan-pupr-tahun-2018.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/09/1030548/140x70/menteri-basuki-beri-bantuan-program-senilai-rp-20-m-buat-pemda-mitra.jpeg","Menteri Basuki Beri Bantuan Program Senilai Rp 20 M buat Pemda & Mitra","https://www.merdeka.com/peristiwa/menteri-basuki-beri-bantuan-program-senilai-rp-20-m-buat-pemda-mitra.html","Menteri Basuki Beri Bantuan Program Senilai Rp 20 M buat Pemda & Mitra","https://www.merdeka.com/peristiwa/menteri-basuki-beri-bantuan-program-senilai-rp-20-m-buat-pemda-mitra.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/05/1029607/140x70/4-ruas-tol-baru-ini-bisa-dipakai-sebelum-natal-2018.jpg","4 Ruas Tol Baru Ini Bisa Dipakai Sebelum Natal 2018","https://www.merdeka.com/uang/4-ruas-tol-baru-ini-bisa-dipakai-sebelum-natal-2018.html","4 Ruas Tol Baru Ini Bisa Dipakai Sebelum Natal 2018","https://www.merdeka.com/uang/4-ruas-tol-baru-ini-bisa-dipakai-sebelum-natal-2018.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/05/1029584/140x70/sebelum-terjadi-penembakan-wilayah-kerja-istaka-karya-dinilai-aman.jpg","Sebelum Terjadi Penembakan, Wilayah Kerja Istaka Karya Dinilai Aman","https://www.merdeka.com/uang/sebelum-terjadi-penembakan-wilayah-kerja-istaka-karya-dinilai-aman.html","Sebelum Terjadi Penembakan, Wilayah Kerja Istaka Karya Dinilai Aman","https://www.merdeka.com/uang/sebelum-terjadi-penembakan-wilayah-kerja-istaka-karya-dinilai-aman.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/05/1029556/140x70/asosiasi-jalan-tol-indonesia-kembali-dihidupkan-setelah-vakum-20-tahun.jpg","Asosiasi Jalan Tol Indonesia Kembali Dihidupkan Setelah Vakum 20 Tahun","https://www.merdeka.com/uang/asosiasi-jalan-tol-indonesia-kembali-dihidupkan-setelah-vakum-20-tahun.html","Asosiasi Jalan Tol Indonesia Kembali Dihidupkan Setelah Vakum 20 Tahun","https://www.merdeka.com/uang/asosiasi-jalan-tol-indonesia-kembali-dihidupkan-setelah-vakum-20-tahun.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/04/1029358/140x70/menteri-basuki-dan-panglima-tni-akan-terbang-ke-wamena-malam-ini.jpeg","Menteri Basuki dan Panglima TNI Akan Terbang ke Wamena Malam Ini","https://www.merdeka.com/uang/menteri-basuki-dan-panglima-tni-akan-terbang-ke-wamena-malam-ini.html","Menteri Basuki dan Panglima TNI Akan Terbang ke Wamena Malam Ini","https://www.merdeka.com/uang/menteri-basuki-dan-panglima-tni-akan-terbang-ke-wamena-malam-ini.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/04/1029346/140x70/menteri-basuki-tegaskan-proyek-trans-papua-terus-berlanjut.jpg","Menteri Basuki Tegaskan Proyek Trans Papua Terus Berlanjut","https://www.merdeka.com/uang/menteri-basuki-tegaskan-proyek-trans-papua-terus-berlanjut.html","Menteri Basuki Tegaskan Proyek Trans Papua Terus Berlanjut","https://www.merdeka.com/uang/menteri-basuki-tegaskan-proyek-trans-papua-terus-berlanjut.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/04/1029330/140x70/menteri-pupr-angkat-bicara-terkait-penembakan-pekerja-di-papua.jpg","Menteri PUPR Angkat Bicara Terkait Penembakan Pekerja di Papua","https://www.merdeka.com/foto/peristiwa/menteri-pupr-angkat-bicara-terkait-penembakan-pekerja-di-papua.html","Menteri PUPR Angkat Bicara Terkait Penembakan Pekerja di Papua","https://www.merdeka.com/foto/peristiwa/menteri-pupr-angkat-bicara-terkait-penembakan-pekerja-di-papua.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index3/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/04/1029325/140x70/pekerjanya-ditembak-pemberontak-papua-istaka-karya-janji-beri-santunan.jpeg","Pekerjanya Ditembak Pemberontak Papua, Istaka Karya Janji Beri Santunan","https://www.merdeka.com/peristiwa/pekerjanya-ditembak-pemberontak-papua-istaka-karya-janji-beri-santunan.html","Pekerjanya Ditembak Pemberontak Papua, Istaka Karya Janji Beri Santunan","https://www.merdeka.com/peristiwa/pekerjanya-ditembak-pemberontak-papua-istaka-karya-janji-beri-santunan.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/04/1029319/250x125/menteri-basuki-tak-ada-penolakan-warga-terkait-pembangunan-trans-papua.jpg","Menteri Basuki: Tak Ada Penolakan Warga Terkait Pembangunan Trans Papua","https://www.merdeka.com/uang/menteri-basuki-tak-ada-penolakan-warga-terkait-pembangunan-trans-papua.html","Menteri Basuki: Tak Ada Penolakan Warga Terkait Pembangunan Trans Papua","https://www.merdeka.com/uang/menteri-basuki-tak-ada-penolakan-warga-terkait-pembangunan-trans-papua.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/04/1029290/140x70/menteri-pupr-soal-aksi-pembunuhan-di-papua-warga-yigi-jamin-keselamatan-pekerja.jpg","Menteri PUPR soal Aksi Pembunuhan di Papua: Warga Yigi Jamin Keselamatan Pekerja","https://www.merdeka.com/peristiwa/menteri-pupr-soal-aksi-pembunuhan-di-papua-warga-yigi-jamin-keselamatan-pekerja.html","Menteri PUPR soal Aksi Pembunuhan di Papua: Warga Yigi Jamin Keselamatan Pekerja","https://www.merdeka.com/peristiwa/menteri-pupr-soal-aksi-pembunuhan-di-papua-warga-yigi-jamin-keselamatan-pekerja.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/04/1029286/140x70/31-pekerja-di-papua-dibunuh-proyek-jembatan-dihentikan-sementara-rev-1.jpeg","31 Pekerja di Papua Dibunuh, Proyek Jembatan Dihentikan Sementara","https://www.merdeka.com/peristiwa/31-pekerja-di-papua-dibunuh-proyek-jembatan-dihentikan-sementara.html","31 Pekerja di Papua Dibunuh, Proyek Jembatan Dihentikan Sementara","https://www.merdeka.com/peristiwa/31-pekerja-di-papua-dibunuh-proyek-jembatan-dihentikan-sementara.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/04/1029281/140x70/tol-cigatas-mulai-ditender-awal-tahun-2019.jpg","Tol Cigatas Mulai Ditender Awal Tahun 2019","https://www.merdeka.com/uang/tol-cigatas-mulai-ditender-awal-tahun-2019.html","Tol Cigatas Mulai Ditender Awal Tahun 2019","https://www.merdeka.com/uang/tol-cigatas-mulai-ditender-awal-tahun-2019.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/04/1029272/140x70/harbak-pu-ke-73-kenang-pahlawan-pelindung-gedung-sate.jpg","Harbak PU ke-73, Kenang Pahlawan Pelindung Gedung Sate","https://www.merdeka.com/peristiwa/harbak-pu-ke-73-kenang-pahlawan-pelindung-gedung-sate.html","Harbak PU ke-73, Kenang Pahlawan Pelindung Gedung Sate","https://www.merdeka.com/peristiwa/harbak-pu-ke-73-kenang-pahlawan-pelindung-gedung-sate.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/03/1029164/140x70/tol-bandung-tasikmalaya-sedang-proses-penetapan-lokasi-mulai-dilelang-tahun-depan.jpg","Tol Bandung-Tasikmalaya Sedang Proses Penetapan Lokasi, Mulai Dilelang Tahun Depan","https://www.merdeka.com/uang/tol-bandung-tasikmalaya-sedang-proses-penetapan-lokasi-mulai-dilelang-tahun-depan.html","Tol Bandung-Tasikmalaya Sedang Proses Penetapan Lokasi, Mulai Dilelang Tahun Depan","https://www.merdeka.com/uang/tol-bandung-tasikmalaya-sedang-proses-penetapan-lokasi-mulai-dilelang-tahun-depan.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/02/1028939/140x70/menteri-pupr-datangi-gedung-sate-kenang-perjuangan-pemuda-yang-gugur.jpg","Menteri PUPR Datangi Gedung Sate Kenang Perjuangan Pemuda yang Gugur","https://www.merdeka.com/peristiwa/menteri-pupr-datangi-gedung-sate-kenang-perjuangan-pemuda-yang-gugur.html","Menteri PUPR Datangi Gedung Sate Kenang Perjuangan Pemuda yang Gugur","https://www.merdeka.com/peristiwa/menteri-pupr-datangi-gedung-sate-kenang-perjuangan-pemuda-yang-gugur.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/02/1028936/140x70/menteri-pupr-sesumbar-selesaikan-pekerjaan-rumah-yang-besar-di-2019.jpg","Menteri PUPR Sesumbar Selesaikan Pekerjaan Rumah Yang Besar di 2019","https://www.merdeka.com/uang/menteri-pupr-sesumbar-selesaikan-pekerjaan-rumah-yang-besar-di-2019.html","Menteri PUPR Sesumbar Selesaikan Pekerjaan Rumah Yang Besar di 2019","https://www.merdeka.com/uang/menteri-pupr-sesumbar-selesaikan-pekerjaan-rumah-yang-besar-di-2019.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/01/1028803/140x70/tol-bocimi-seksi-satu-gratis-selama-seminggu-sejak-resmi-dibuka-presiden-jokowi.jpeg","Tol Bocimi Seksi Satu Gratis Selama Seminggu Sejak Resmi Dibuka Presiden Jokowi","https://www.merdeka.com/uang/tol-bocimi-seksi-satu-gratis-selama-seminggu-sejak-resmi-dibuka-presiden-jokowi.html","Tol Bocimi Seksi Satu Gratis Selama Seminggu Sejak Resmi Dibuka Presiden Jokowi","https://www.merdeka.com/uang/tol-bocimi-seksi-satu-gratis-selama-seminggu-sejak-resmi-dibuka-presiden-jokowi.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/27/1027674/140x70/pemerintah-bakal-bangun-300-jembatan-gantung-hingga-2019.jpg","Pemerintah Bakal Bangun 300 Jembatan Gantung Hingga 2019","https://www.merdeka.com/uang/pemerintah-bakal-bangun-300-jembatan-gantung-hingga-2019.html","Pemerintah Bakal Bangun 300 Jembatan Gantung Hingga 2019","https://www.merdeka.com/uang/pemerintah-bakal-bangun-300-jembatan-gantung-hingga-2019.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/22/1026814/140x70/menteri-basuki-mulai-bangun-pipa-transmisi-untuk-penyediaan-air-baku-merauke.jpg","Menteri Basuki Mulai Bangun Pipa Transmisi Untuk Penyediaan Air Baku Merauke","https://www.merdeka.com/uang/menteri-basuki-mulai-bangun-pipa-transmisi-untuk-penyediaan-air-baku-merauke.html","Menteri Basuki Mulai Bangun Pipa Transmisi Untuk Penyediaan Air Baku Merauke","https://www.merdeka.com/uang/menteri-basuki-mulai-bangun-pipa-transmisi-untuk-penyediaan-air-baku-merauke.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/21/1026542/140x70/tol-layang-jakarta--cikampek-target-bisa-digunakan-pada-musim-mudik-tahun-depan.jpg","Tol Layang Jakarta - Cikampek Target Bisa Digunakan Pada Musim Mudik Tahun Depan","https://www.merdeka.com/uang/tol-layang-jakarta-cikampek-target-bisa-digunakan-pada-musim-mudik-tahun-depan.html","Tol Layang Jakarta - Cikampek Target Bisa Digunakan Pada Musim Mudik Tahun Depan","https://www.merdeka.com/uang/tol-layang-jakarta-cikampek-target-bisa-digunakan-pada-musim-mudik-tahun-depan.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/21/1026514/140x70/pupr-pengerjaan-proyek-di-tol-jakarta--cikampek-dibagi-3-wilayah-kerja.jpg","PUPR: Pengerjaan Proyek di Tol Jakarta - Cikampek Dibagi 3 Wilayah Kerja","https://www.merdeka.com/uang/pupr-pengerjaan-proyek-di-tol-jakarta-cikampek-dibagi-3-wilayah-kerja.html","PUPR: Pengerjaan Proyek di Tol Jakarta - Cikampek Dibagi 3 Wilayah Kerja","https://www.merdeka.com/uang/pupr-pengerjaan-proyek-di-tol-jakarta-cikampek-dibagi-3-wilayah-kerja.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/21/1026412/140x70/pemerintah-pastikan-sudah-antisipasi-tenggelamnya-jakarta-yang-diprediksikan-prabowo.jpg","Pemerintah Pastikan Sudah Antisipasi Tenggelamnya Jakarta yang Diprediksikan Prabowo","https://www.merdeka.com/uang/pemerintah-pastikan-sudah-antisipasi-tenggelamnya-jakarta-yang-diprediksikan-prabowo.html","Pemerintah Pastikan Sudah Antisipasi Tenggelamnya Jakarta yang Diprediksikan Prabowo","https://www.merdeka.com/uang/pemerintah-pastikan-sudah-antisipasi-tenggelamnya-jakarta-yang-diprediksikan-prabowo.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/19/1026112/140x70/data-pupr-masih-ada-13-pdam-sakit-di-2018.png","Data PUPR: Masih Ada 13 PDAM 'Sakit' di 2018","https://www.merdeka.com/uang/data-pupr-masih-ada-13-pdam-sakit-di-2018.html","Data PUPR: Masih Ada 13 PDAM 'Sakit' di 2018","https://www.merdeka.com/uang/data-pupr-masih-ada-13-pdam-sakit-di-2018.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/19/1026102/140x70/pupr-bendungan-mila-di-pulau-sumbawa-siap-digenangi-awal-desember-2018.jpg","PUPR: Bendungan Mila di Pulau Sumbawa Siap Digenangi Awal Desember 2018","https://www.merdeka.com/uang/pupr-bendungan-mila-di-pulau-sumbawa-siap-digenangi-awal-desember-2018.html","PUPR: Bendungan Mila di Pulau Sumbawa Siap Digenangi Awal Desember 2018","https://www.merdeka.com/uang/pupr-bendungan-mila-di-pulau-sumbawa-siap-digenangi-awal-desember-2018.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/19/1026032/140x70/pemerintah-jamin-tarif-air-minum-maksimal-4-persen-dari-ump.png","Pemerintah Jamin Tarif Air Minum Maksimal 4 Persen dari UMP","https://www.merdeka.com/uang/pemerintah-jamin-tarif-air-minum-maksimal-4-persen-dari-ump.html","Pemerintah Jamin Tarif Air Minum Maksimal 4 Persen dari UMP","https://www.merdeka.com/uang/pemerintah-jamin-tarif-air-minum-maksimal-4-persen-dari-ump.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/13/1024599/140x70/kementerian-pupr-tingkatkan-kompetensi-keselamatan-kerja-konstruksi-bumn-karya.jpg","Kementerian PUPR Tingkatkan Kompetensi Keselamatan Kerja Konstruksi BUMN Karya","https://www.merdeka.com/uang/kementerian-pupr-tingkatkan-kompetensi-keselamatan-kerja-konstruksi-bumn-karya.html","Kementerian PUPR Tingkatkan Kompetensi Keselamatan Kerja Konstruksi BUMN Karya","https://www.merdeka.com/uang/kementerian-pupr-tingkatkan-kompetensi-keselamatan-kerja-konstruksi-bumn-karya.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/10/1024135/140x70/kementerian-pupr-sertifikasi-3255-tenaga-kerja-konstruksi.jpg","Kementerian PUPR Sertifikasi 3.255 Tenaga Kerja Konstruksi","https://www.merdeka.com/foto/peristiwa/kementerian-pupr-sertifikasi-3255-tenaga-kerja-konstruksi.html","Kementerian PUPR Sertifikasi 3.255 Tenaga Kerja Konstruksi","https://www.merdeka.com/foto/peristiwa/kementerian-pupr-sertifikasi-3255-tenaga-kerja-konstruksi.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index4/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/05/1022899/140x70/hingga-4-november-penyerapan-anggaran-kementerian-pupr-baru-70-persen.jpg","Hingga 4 November, penyerapan anggaran Kementerian PUPR baru 70 persen","https://www.merdeka.com/uang/hingga-4-november-penyerapan-anggaran-kementerian-pupr-baru-70-persen.html","Hingga 4 November, penyerapan anggaran Kementerian PUPR baru 70 persen","https://www.merdeka.com/uang/hingga-4-november-penyerapan-anggaran-kementerian-pupr-baru-70-persen.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index5/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/05/1022801/250x125/tak-mau-mangkrak-menteri-basuki-bakal-lelang-dini-proyek-infrastruktur-2019.jpg","Tak mau mangkrak, Menteri Basuki bakal lelang dini proyek infrastruktur 2019","https://www.merdeka.com/uang/tak-mau-mangkrak-menteri-basuki-bakal-lelang-dini-proyek-infrastruktur-2019.html","Tak mau mangkrak, Menteri Basuki bakal lelang dini proyek infrastruktur 2019","https://www.merdeka.com/uang/tak-mau-mangkrak-menteri-basuki-bakal-lelang-dini-proyek-infrastruktur-2019.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index5/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/01/1022091/140x70/memasuki-musim-hujan-kementerian-pupr-siaga-banjir-di-20-kota.png","Memasuki musim hujan, Kementerian PUPR siaga banjir di 20 kota","https://www.merdeka.com/uang/memasuki-musim-hujan-kementerian-pupr-siaga-banjir-di-20-kota.html","Memasuki musim hujan, Kementerian PUPR siaga banjir di 20 kota","https://www.merdeka.com/uang/memasuki-musim-hujan-kementerian-pupr-siaga-banjir-di-20-kota.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index5/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/01/1022011/140x70/kemen-pupr-pertanyakan-maksud-anies-baswedan-soal-naturalisasi-sungai-atasi-banjir.jpg","Kemen PUPR pertanyakan maksud Anies Baswedan soal naturalisasi sungai atasi banjir","https://www.merdeka.com/uang/kemen-pupr-pertanyakan-maksud-anies-baswedan-soal-naturalisasi-sungai-atasi-banjir.html","Kemen PUPR pertanyakan maksud Anies Baswedan soal naturalisasi sungai atasi banjir","https://www.merdeka.com/uang/kemen-pupr-pertanyakan-maksud-anies-baswedan-soal-naturalisasi-sungai-atasi-banjir.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index5/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/10/31/1021775/140x70/proyek-tol-salatiga-kartasura-diperkirakan-tuntas-akhir-november.jpg","Proyek Tol Salatiga-Kartasura diperkirakan tuntas akhir November","https://www.merdeka.com/peristiwa/proyek-tol-salatiga-kartasura-diperkirakan-tuntas-akhir-november.html","Proyek Tol Salatiga-Kartasura diperkirakan tuntas akhir November","https://www.merdeka.com/peristiwa/proyek-tol-salatiga-kartasura-diperkirakan-tuntas-akhir-november.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index5/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/10/31/1021823/140x70/menteri-pupr-seluruh-tol-trans-jawa-akan-dioperasikan-sebelum-akhir-desember-2018.jpg","Menteri PUPR: Seluruh tol Trans Jawa akan dioperasikan sebelum akhir Desember 2018","https://www.merdeka.com/uang/menteri-pupr-seluruh-tol-trans-jawa-akan-dioperasikan-sebelum-akhir-desember-2018.html","Menteri PUPR: Seluruh tol Trans Jawa akan dioperasikan sebelum akhir Desember 2018","https://www.merdeka.com/uang/menteri-pupr-seluruh-tol-trans-jawa-akan-dioperasikan-sebelum-akhir-desember-2018.html","Sekitar 2 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index5/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/10/27/1020736/140x70/kementerian-pupr-anggarkan-belanja-infrastruktur-rp-1107-triliun-di-2019.jpg","Kementerian PUPR anggarkan belanja infrastruktur Rp 110,7 triliun di 2019","https://www.merdeka.com/uang/kementerian-pupr-anggarkan-belanja-infrastruktur-rp-1107-triliun-di-2019.html","Kementerian PUPR anggarkan belanja infrastruktur Rp 110,7 triliun di 2019","https://www.merdeka.com/uang/kementerian-pupr-anggarkan-belanja-infrastruktur-rp-1107-triliun-di-2019.html","Sekitar 2 Bulan yang lalu"
