url;Pos Rel Image;Pos Rel Image_alt;Pos Rel Image_link;Fbo;Fbo_link;Grey2pt5;Grey
http://www.tribunnews.com/tag/kementerian-pupr?page=12;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/gedung-dpr_20150807_105418.jpg;gedung-dpr_20150807_105418.jpg;http://www.tribunnews.com/nasional/2017/08/18/bangun-gedung-baru-ruang-kerja-anggota-dpr-akan-dilengkapi-ruang-tamu-dan-kamar-mandi;Bangun Gedung Baru, Ruang Kerja Anggota DPR Akan Dilengkapi Ruang Tamu dan Kamar Mandi;http://www.tribunnews.com/nasional/2017/08/18/bangun-gedung-baru-ruang-kerja-anggota-dpr-akan-dilengkapi-ruang-tamu-dan-kamar-mandi;Dewan Perwakilan Rakyat (DPR) berencana membangun gedung baru sebagai pengganti Gedung Nusantara I yang dinilai sudah kelebihan kapasitas.;Jumat, 18 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=12;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20170817_211308.jpg;kementerian-pupr_20170817_211308.jpg<pf>kementerian-pupr_20170817_211149.jpg<pf>kementerian-pupr_20170817_211217.jpg<pf>kementerian-pupr_20170817_211250.jpg;http://www.tribunnews.com/nasional/2017/08/17/peringati-hut-ri-menteri-basuki-jangan-terlena-dan-berpuas-diri-atas-pencapaian;Peringati HUT RI, Menteri Basuki: Jangan Terlena dan Berpuas Diri atas Pencapaian;http://www.tribunnews.com/nasional/2017/08/17/peringati-hut-ri-menteri-basuki-jangan-terlena-dan-berpuas-diri-atas-pencapaian;Upacara Pengibaran Bendera Merah Putih peringatan Hari Kemerdekaan Republik Indonesia (RI) ke-72 berlangsung khidmat dan meriah.;Kamis, 17 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=12;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/menteri-pupr-basuki-hadimuljono_20170811_150435.jpg;menteri-pupr-basuki-hadimuljono_20170811_150435.jpg;http://www.tribunnews.com/bisnis/2017/08/16/kementerian-pupr-dapat-alokasi-anggaran-terbesar-di-rapbn-2018;Kementerian PUPR Dapat Alokasi Anggaran Terbesar di RAPBN 2018;http://www.tribunnews.com/bisnis/2017/08/16/kementerian-pupr-dapat-alokasi-anggaran-terbesar-di-rapbn-2018;Pemerintah dalam Rencana Anggaran dan Belanja Negara (RAPBN) Tahun 2018 tetap memprioritaskan pembangunan infrastruktur;Rabu, 16 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=12;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki-hadimuljono_20170816_203409.jpg;basuki-hadimuljono_20170816_203409.jpg;http://www.tribunnews.com/bisnis/2017/08/16/kementerian-pupr-akan-bangun-jalan-tol-baru-sepanjang-25-km-tahun-depan;Kementerian PUPR Akan Bangun Jalan Tol Baru Sepanjang 25 Km Tahun Depan;http://www.tribunnews.com/bisnis/2017/08/16/kementerian-pupr-akan-bangun-jalan-tol-baru-sepanjang-25-km-tahun-depan;"""Pembangunan tol yang jadi beban pemerintah 25 km,"" ujar Basuki di jumpa pers nota keuangan RAPBN 2018, Jakarta, Rabu (16/8/2017).";Rabu, 16 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=12;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/gedung-dpr-ri-senayan-jakarta_20150424_010732.jpg;gedung-dpr-ri-senayan-jakarta_20150424_010732.jpg;http://www.tribunnews.com/nasional/2017/08/16/dpr-butuh-rp-320-miliar-untuk-bangun-gedung-baru;DPR Butuh Rp 320 Miliar untuk Bangun Gedung Baru;http://www.tribunnews.com/nasional/2017/08/16/dpr-butuh-rp-320-miliar-untuk-bangun-gedung-baru;Ketua Badan Urusan Rumah Tangga (BURT) DPR RI, Anton Sihombing menjelaskan jika penataan kawasan parlemen akan menghabiskan dana sekitar Rp 601 M.;Rabu, 16 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=12;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/gedung-dpr-ri-foto-kompas_20160328_134822.jpg;gedung-dpr-ri-foto-kompas_20160328_134822.jpg;http://www.tribunnews.com/nasional/2017/08/16/sudah-miring-anggota-dewan-takut-gedung-dpr-tiba-tiba-ambruk;Sudah Miring, Anggota Dewan Takut Gedung DPR Tiba-tiba Ambruk;http://www.tribunnews.com/nasional/2017/08/16/sudah-miring-anggota-dewan-takut-gedung-dpr-tiba-tiba-ambruk;Ketua Badan Urusan Rumah Tangga (BURT) DPR RI Anton Sihombing menegaskan bahwa audit kelayakan gedung DPR RI sudah dilakukan dua kali.;Rabu, 16 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=12;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki-hadimuljono_20170816_153702.jpg;basuki-hadimuljono_20170816_153702.jpg;http://www.tribunnews.com/nasional/2017/08/16/basuki-resmikan-ikon-baru-kementerian-pupr;Basuki Resmikan Ikon Baru Kementerian PUPR;http://www.tribunnews.com/nasional/2017/08/16/basuki-resmikan-ikon-baru-kementerian-pupr;Mesin berwarna hitam mirip dengan lokomotif ukuran kecil tersebut adalah dibuat tahun 1928.;Rabu, 16 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=12;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kemen-pupr-dan-jica_20170815_174016.jpg;kemen-pupr-dan-jica_20170815_174016.jpg;http://www.tribunnews.com/nasional/2017/08/15/pembangunan-pelabuhan-patimban-dipercepat-jepang-berikan-bantuan-dana;Pembangunan Pelabuhan Patimban Dipercepat, Jepang Berikan Bantuan Dana;http://www.tribunnews.com/nasional/2017/08/15/pembangunan-pelabuhan-patimban-dipercepat-jepang-berikan-bantuan-dana;Pembangunan Pelabuhan Patimban akan didanai oleh Pemerintah Jepang melalui JICA.;Selasa, 15 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=12;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/indonesia-property-expo_20170814_182549.jpg;indonesia-property-expo_20170814_182549.jpg;http://www.tribunnews.com/nasional/2017/08/14/presiden-jokowi-menaruh-minat-besar-pada-program-perumahan-bersubsidi;Presiden Jokowi Menaruh Minat Besar pada Program Perumahan Bersubsidi;http://www.tribunnews.com/nasional/2017/08/14/presiden-jokowi-menaruh-minat-besar-pada-program-perumahan-bersubsidi;Presiden Joko Widodo (Jokowi) mengatakan pemerintah menaruh perhatian besar terhadap program perumahan bersubsidi.;Senin, 14 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=12;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki-hadimuljono-pupr_20161223_135258.jpg;basuki-hadimuljono-pupr_20161223_135258.jpg;http://www.tribunnews.com/nasional/2017/08/11/perencanaan-pembangunan-infrastruktur-pupr-terpadu-berbasis-kewilayahan;Perencanaan Pembangunan Infrastruktur PUPR Terpadu Berbasis Kewilayahan;http://www.tribunnews.com/nasional/2017/08/11/perencanaan-pembangunan-infrastruktur-pupr-terpadu-berbasis-kewilayahan;Kementerian PUPR saat ini terus berupaya keras dalam mewujudkan pemerataan pembangunan di Indonesia melalui pembangunan infrastruktur.;Jumat, 11 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=12;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pembangunan-infrastruktur_20170811_104421.jpg;pembangunan-infrastruktur_20170811_104421.jpg<pf>pembangunan-infrastruktur_20170811_104553.jpg<pf>pembangunan-infrastruktur_20170811_104933.jpg<pf>pembangunan-infrastruktur_20170811_104914.jpg;http://www.tribunnews.com/nasional/2017/08/11/jika-digabungkan-dua-langkah-pemerintah-ini-bisa-tekan-kesenjangan-antar-wilayah;Jika Digabungkan, Dua Langkah Pemerintah Ini Bisa Tekan Kesenjangan Antar Wilayah;http://www.tribunnews.com/nasional/2017/08/11/jika-digabungkan-dua-langkah-pemerintah-ini-bisa-tekan-kesenjangan-antar-wilayah;Kementerian PUPR saat ini terus berupaya keras mewujudkan pemerataan pembangunan di Indonesia melalui pembangunan infrastruktur.;Jumat, 11 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/jembatan-gantung-kuning-bali_20170807_180654.jpg;jembatan-gantung-kuning-bali_20170807_180654.jpg;http://www.tribunnews.com/nasional/2017/08/07/kementerian-pupr-bangun-jembatan-gantung-guna-mempermudah-akses-antar-desa;Kementerian PUPR Bangun Jembatan Gantung Guna Mempermudah Akses Antar Desa;http://www.tribunnews.com/nasional/2017/08/07/kementerian-pupr-bangun-jembatan-gantung-guna-mempermudah-akses-antar-desa;Kementerian PUPR terus secara aktif membangun jembatan gantung guna mempermudah akses antar desa melintasi sungai dan mendukung kegiatan harian warga.;Senin, 7 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/20130214_Transportasi_Air_Warga_Pesisir_Pantai_Jakarta_9039.jpg;20130214_Transportasi_Air_Warga_Pesisir_Pantai_Jakarta_9039.jpg;http://www.tribunnews.com/nasional/2017/08/04/pembangunan-tanggul-pantai-utara-jakarta-bisa-hilangkan-pemukiman-kumuh;Pembangunan Tanggul Pantai Utara Jakarta Bisa Hilangkan Pemukiman Kumuh;http://www.tribunnews.com/nasional/2017/08/04/pembangunan-tanggul-pantai-utara-jakarta-bisa-hilangkan-pemukiman-kumuh;Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) terus mengatasi penurunan permukaan tanah di Pantai Utara Jakarta.;Jumat, 4 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pembangunan-underpas-kuningan-mampang_20170724_215436.jpg;pembangunan-underpas-kuningan-mampang_20170724_215436.jpg;http://www.tribunnews.com/metropolitan/2017/08/03/macet-akibat-proyek-transportasi-publik-kementerian-pupr-siapkan-jalan-alternatif;Macet Akibat Proyek Transportasi Publik, Kementerian PUPR Siapkan Jalan Alternatif;http://www.tribunnews.com/metropolitan/2017/08/03/macet-akibat-proyek-transportasi-publik-kementerian-pupr-siapkan-jalan-alternatif;Salah satu skenario yang ditawarkan menyiapkan jalan nasional sebagai jalan alternatif pengalihan arus lalu lintas.;Kamis, 3 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki-hadimuljono_20170612_152639.jpg;basuki-hadimuljono_20170612_152639.jpg;http://www.tribunnews.com/nasional/2017/08/01/pembangunan-infrastruktur-berkontribusi-mengurangi-angka-kemiskinan;Pembangunan Infrastruktur Berkontribusi Mengurangi Angka Kemiskinan;http://www.tribunnews.com/nasional/2017/08/01/pembangunan-infrastruktur-berkontribusi-mengurangi-angka-kemiskinan;Pembangunan infrastruktur juga berkontribusi pada penyediaan lapangan pekerjaan untuk mengurangi angka kemiskinan di Indonesia;Selasa, 1 Agustus 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pengaspalan-jalan-dengan-limbah-plastik-daur-ulang_20170729_221449.jpg;pengaspalan-jalan-dengan-limbah-plastik-daur-ulang_20170729_221449.jpg;http://www.tribunnews.com/regional/2017/07/29/universitas-udayana-jadi-pilot-project-aspal-bercampur-limbah-plastik-daur-ulang;Universitas Udayana Jadi Pilot Project Aspal Bercampur Limbah Plastik Daur Ulang;http://www.tribunnews.com/regional/2017/07/29/universitas-udayana-jadi-pilot-project-aspal-bercampur-limbah-plastik-daur-ulang;Universitas Udayana, Bali, menjadi pilot project aspal jalan dengan memanfaatkan limbah plastik daur ulang.;Sabtu, 29 Juli 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/infrastruktur_20170728_110033.jpg;infrastruktur_20170728_110033.jpg<pf>pembangunan-infrastruktur-di-indonesia_20170728_110111.jpg<pf>infrastruktur-di-indonesia_20170728_110332.jpg<pf>pembangunan-infrastruktur-di-indonesia_20170728_110301.jpg<pf>pertemuan-bilateral-kementerian-pupr-dan-jica_20170728_105936.jpg;http://www.tribunnews.com/nasional/2017/07/28/presiden-jokowi-minta-jepang-garap-proyek-infrastruktur-indonesia;Presiden Jokowi Minta Jepang Garap Proyek Infrastruktur Indonesia;http://www.tribunnews.com/nasional/2017/07/28/presiden-jokowi-minta-jepang-garap-proyek-infrastruktur-indonesia;Pemerintah Jepang mendukung penyediaan infrastruktur dalam mewujudkan pemerataan pembangunan dan pertumbuhan ekonomi di Indonesia.;Jumat, 28 Juli 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20170726_102040.jpg;kementerian-pupr_20170726_102040.jpg<pf>kementerian-pupr_20170726_102030.jpg<pf>kementerian-pupr_20170726_102130.jpg<pf>kementerian-pupr_20170726_102324.jpg<pf>kementerian-pupr_20170726_102248.jpg<pf>kementerian-pupr_20170726_102311.jpg;http://www.tribunnews.com/nasional/2017/07/26/dapat-tambahan-65-miliar-kementerian-pupr-akan-rehabilitasi-dan-bangun-irigasi-kecil;Dapat Tambahan 65 Miliar, Kementerian PUPR Akan Rehabilitasi dan Bangun Irigasi Kecil;http://www.tribunnews.com/nasional/2017/07/26/dapat-tambahan-65-miliar-kementerian-pupr-akan-rehabilitasi-dan-bangun-irigasi-kecil;Menteri Pekerja Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono mengatakan Kementerian PUPR mendapatkan anggaran tambahan Rp 65 miliar.;Rabu, 26 Juli 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki-hadimuljono_20170723_153250.jpg;basuki-hadimuljono_20170723_153250.jpg;http://www.tribunnews.com/nasional/2017/07/25/pemerintah-kerja-keras-penuhi-janji-satu-juta-rumah-bersubsidi-untuk-rakyat;Pemerintah Kerja Keras Penuhi Janji Satu Juta Rumah Bersubsidi untuk Rakyat;http://www.tribunnews.com/nasional/2017/07/25/pemerintah-kerja-keras-penuhi-janji-satu-juta-rumah-bersubsidi-untuk-rakyat;Kalau peminat banyak, jumlahnya akan ditambah agar masyarakat bisa memiliki rumah yang layak huni dan berkualitas.;Selasa, 25 Juli 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki-hadimuljono-pupr_20161223_135258.jpg;basuki-hadimuljono-pupr_20161223_135258.jpg;http://www.tribunnews.com/nasional/2017/07/15/menteri-pupr-ingatkan-agar-pertajam-program-kerja-tahun-2018;Menteri PUPR Ingatkan agar Pertajam Program Kerja Tahun 2018;http://www.tribunnews.com/nasional/2017/07/15/menteri-pupr-ingatkan-agar-pertajam-program-kerja-tahun-2018;Berdasarkan data evaluasi Bappenas, diperkirakan 63 persen dari Rencana Pembangunan Jangka Menengah Nasional (RPJMN) 2015- 2019 akan tercapai;Sabtu, 15 Juli 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/mobil-toilet_20170710_133729.jpg;mobil-toilet_20170710_133729.jpg;http://www.tribunnews.com/nasional/2017/07/10/tidak-perlu-antre-lagi-kementerian-pupr-sediakan-mobil-toilet-saat-mudik;Tidak Perlu Antre Lagi, Kementerian PUPR Sediakan Mobil Toilet Saat Mudik;http://www.tribunnews.com/nasional/2017/07/10/tidak-perlu-antre-lagi-kementerian-pupr-sediakan-mobil-toilet-saat-mudik;Kini, sudah ada bantuan mobil toilet yang disediakan oleh Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR);Senin, 10 Juli 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki-hadimuljono_20170612_152639.jpg;basuki-hadimuljono_20170612_152639.jpg;http://www.tribunnews.com/nasional/2017/07/07/kementerian-pupr-persiapkan-jalur-selatan-untuk-mudik-2018;Kementerian PUPR Persiapkan Jalur Selatan untuk Mudik 2018;http://www.tribunnews.com/nasional/2017/07/07/kementerian-pupr-persiapkan-jalur-selatan-untuk-mudik-2018;Rencananya, Menteri Basuki akan membuat jalan tol dari Ciawi-Cikijing-Jatigede-Sumedang-Bandung untuk memecah kemacetan.;Jumat, 7 Juli 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20170707_191830.jpg;kementerian-pupr_20170707_191830.jpg;http://www.tribunnews.com/nasional/2017/07/07/mudik-lebaran-2017-tanpa-brexit-ini-dia-rahasia-kementerian-pupr;"Mudik Lebaran 2017 tanpa ""Brexit"", Ini Dia Rahasia Kementerian PUPR";http://www.tribunnews.com/nasional/2017/07/07/mudik-lebaran-2017-tanpa-brexit-ini-dia-rahasia-kementerian-pupr;Kementerian PUPR sudah mempersiapkan perencanaan matang dan bekerja jauh hari sebelum musim mudik Lebaran tiba.;Jumat, 7 Juli 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki-hadimuljono_20170707_185801.jpg;basuki-hadimuljono_20170707_185801.jpg;http://www.tribunnews.com/nasional/2017/07/07/dana-program-apa-saja-yang-dipangkas-kementerian-pupr-hingga-menghemat-51779-miliar;Dana Program Apa Saja yang Dipangkas Kementerian PUPR hingga Menghemat 517,79 miliar?;http://www.tribunnews.com/nasional/2017/07/07/dana-program-apa-saja-yang-dipangkas-kementerian-pupr-hingga-menghemat-51779-miliar;Menteri Basuki menegaskan bahwa penghematan yang dilakukan hanya pada belanja barang bukan belanja modal.;Jumat, 7 Juli 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/ruang-terbuka-hijau_20170703_120753.jpg;ruang-terbuka-hijau_20170703_120753.jpg;http://www.tribunnews.com/nasional/2017/07/03/diinisiasi-oleh-kementerian-pupr-program-ini-tambah-ruang-terbuka-hijau-hingga-247-titik;Diinisiasi oleh Kementerian PUPR, Program Ini Tambah Ruang Terbuka Hijau hingga 247 Titik;http://www.tribunnews.com/nasional/2017/07/03/diinisiasi-oleh-kementerian-pupr-program-ini-tambah-ruang-terbuka-hijau-hingga-247-titik;Program ini mendorong kepedulian terhadap isu RTH di kota terutama pemerintah daerah untuk melakukan inventarisasi aset tanah.;Senin, 3 Juli 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kendaraan-pemudik-tampak-memadati-rest-area-km-166-tol-cipali_20170623_172337.jpg;kendaraan-pemudik-tampak-memadati-rest-area-km-166-tol-cipali_20170623_172337.jpg;http://www.tribunnews.com/nasional/2017/07/02/lms-jalur-cipali-tahun-ini-terbilang-lancar;LMS: Jalur Cipali Tahun Ini Terbilang Lancar;http://www.tribunnews.com/nasional/2017/07/02/lms-jalur-cipali-tahun-ini-terbilang-lancar;LMS akan terus mengadakan koordinasi dengan para pemangku kepentingan, khususnya terkait penyediaan rest area;Minggu, 2 Juli 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/contra-flow-di-jalan-tol-jakarta-cikampek_20170626_125125.jpg;contra-flow-di-jalan-tol-jakarta-cikampek_20170626_125125.jpg;http://www.tribunnews.com/nasional/2017/06/26/update-trafik-jalan-tol-dan-non-tol-di-pulau-jawa-sumatera-dan-sulawesi-siang-ini;Update Trafik Jalan Tol dan Non-Tol di Pulau Jawa Sumatera dan Sulawesi Siang Ini;http://www.tribunnews.com/nasional/2017/06/26/update-trafik-jalan-tol-dan-non-tol-di-pulau-jawa-sumatera-dan-sulawesi-siang-ini;Purwokerto-Banjarnegara-Wonosobo-Temanggung-Secang: Ramai lancar dua arah. Padat merayap di Temanggung.;Senin, 26 Juni 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/lana-winayanti_20170623_165647.jpg;lana-winayanti_20170623_165647.jpg;http://www.tribunnews.com/nasional/2017/06/23/pastikan-rumah-subsidi-berkualitas-kementerian-pupr-bentuk-tim-evaluasi;Pastikan Rumah Subsidi Berkualitas, Kementerian PUPR Bentuk Tim Evaluasi;http://www.tribunnews.com/nasional/2017/06/23/pastikan-rumah-subsidi-berkualitas-kementerian-pupr-bentuk-tim-evaluasi;Kementerian PUPR memiliki program dukungan pembiayaan perumahan bagi masyarakat berpenghasilan rendah (MBR).;Jumat, 23 Juni 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/keluarga-ini-nekat-mudik-dengan-sepeda-motor_20170620_142649.jpg;keluarga-ini-nekat-mudik-dengan-sepeda-motor_20170620_142649.jpg;http://www.tribunnews.com/nasional/2017/06/22/diprediksi-pemudik-sepeda-motor-tahun-ini-meningkat-jadi-607-juta-unit;Diprediksi Pemudik Sepeda Motor Tahun INi Meningkat Jadi 6,07 Juta Unit;http://www.tribunnews.com/nasional/2017/06/22/diprediksi-pemudik-sepeda-motor-tahun-ini-meningkat-jadi-607-juta-unit;Angka ini menurut Kementerian Pekerjaan Umum dan Perumahan Rakyat (PURR) meningkat dibandingkan tahun 2016 yang berjumlah 5,6 juta unit.;Kamis, 22 Juni 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/jalur-selatan-lancar_20150714_200647.jpg;jalur-selatan-lancar_20150714_200647.jpg;http://www.tribunnews.com/nasional/2017/06/22/pemudik-disarankan-tidak-fokus-pada-jalan-tol;Pemudik Disarankan Tidak Fokus Pada Jalan Tol;http://www.tribunnews.com/nasional/2017/06/22/pemudik-disarankan-tidak-fokus-pada-jalan-tol;Basuki Hadimuljono mengatakan, mudik merupakan momen kebahagiaan berkumpul bersama keluarga.;Kamis, 22 Juni 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=13;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pemudik-padati-stasiu-senen_20170618_233304.jpg;pemudik-padati-stasiu-senen_20170618_233304.jpg;http://www.tribunnews.com/nasional/2017/06/20/komisi-v-dpr-minta-pemerintah-atasi-lima-persoalan-saat-mudik-lebaran;Komisi V DPR Minta Pemerintah Atasi Lima Persoalan saat Mudik Lebaran;http://www.tribunnews.com/nasional/2017/06/20/komisi-v-dpr-minta-pemerintah-atasi-lima-persoalan-saat-mudik-lebaran;Ketua Komisi V DPR meminta Kemenhub dan Kementerian PUPR melakukan terobosan untuk mengatasi lima persoalan yang selalu berulang saat mudik.;Selasa, 20 Juni 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=14;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/gerbang-tol-surabaya-mojokerto-mulai-dibuka_20170619_104636.jpg;gerbang-tol-surabaya-mojokerto-mulai-dibuka_20170619_104636.jpg;http://www.tribunnews.com/regional/2017/06/19/terungkap-alasan-pakde-karwo-minta-tarif-tol-ruas-waru-sepanjang-dicabut;Terungkap Alasan Pakde Karwo Minta Tarif Tol Ruas Waru-Sepanjang Dicabut;http://www.tribunnews.com/regional/2017/06/19/terungkap-alasan-pakde-karwo-minta-tarif-tol-ruas-waru-sepanjang-dicabut;Pemberlakuan tarif untuk ruas Tol Surabaya-Mojokerto di ruas Waru-Sepanjang melahirkan polemik.;Senin, 19 Juni 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=14;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/wakil-ketua-komisi_20170522_205521.jpg;wakil-ketua-komisi_20170522_205521.jpg;http://www.tribunnews.com/nasional/2017/06/19/kasus-suap-proyek-kementerian-pupr-kpk-kembali-periksa-yudi-widiana;Kasus Suap Proyek Kementerian PUPR, KPK Kembali Periksa Yudi Widiana;http://www.tribunnews.com/nasional/2017/06/19/kasus-suap-proyek-kementerian-pupr-kpk-kembali-periksa-yudi-widiana;Wakil Ketua Komisi V DPR fraksi Partai Keadilan Sejahtera (PKS), Yudi Widiana Adia kembali diperiksa penyidik KPK;Senin, 19 Juni 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=14;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kelok-9-payakumbuh-sumbar_20150519_190647.jpg;kelok-9-payakumbuh-sumbar_20150519_190647.jpg;http://www.tribunnews.com/nasional/2017/06/18/pemudik-bisa-lalui-jalan-nasional-padang-by-passbukit-tinggibatas-riau;Pemudik Bisa Lalui Jalan Nasional Padang By Pass–Bukit Tinggi–Batas Riau;http://www.tribunnews.com/nasional/2017/06/18/pemudik-bisa-lalui-jalan-nasional-padang-by-passbukit-tinggibatas-riau;Kementerian PUPR juga menyiapkan jalur-jalur lainnya di Sumatera, Kalimantan, Bali dan Sulawesi.;Minggu, 18 Juni 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=14;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/menteri-basuki_20170617_190424.jpg;menteri-basuki_20170617_190424.jpg;http://www.tribunnews.com/nasional/2017/06/17/antisipasi-gangguan-pada-jalur-mudik-kementerian-pupr-tangani-banjir-rob-di-semarang;Antisipasi Gangguan pada Jalur Mudik, Kementerian PUPR Tangani Banjir Rob di Semarang;http://www.tribunnews.com/nasional/2017/06/17/antisipasi-gangguan-pada-jalur-mudik-kementerian-pupr-tangani-banjir-rob-di-semarang;Menghadapi arus mudik Lebaran 2017, Kementerian PUPR telah memulai penanganan banjir rob pada ruas jalan Pantura di Semarang.;Sabtu, 17 Juni 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=14;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/yusid-toyib_20170616_163744.jpg;yusid-toyib_20170616_163744.jpg;http://www.tribunnews.com/bisnis/2017/06/16/daya-saing-bangsa-tingkatkan-kesejahteraan-rakyat;Daya Saing Bangsa Tingkatkan Kesejahteraan Rakyat;http://www.tribunnews.com/bisnis/2017/06/16/daya-saing-bangsa-tingkatkan-kesejahteraan-rakyat;Peningkatan daya saing sepatutnya menjadi fokus utama seluruh pihak karena dapat memperkuat peran Indonesia di panggung dunia;Jumat, 16 Juni 2017
http://www.tribunnews.com/tag/kementerian-pupr?page=14;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/jalur-pantai-selatan-jawa-pansela_20170611_195857.jpg;jalur-pantai-selatan-jawa-pansela_20170611_195857.jpg;http://www.tribunnews.com/nasional/2017/06/11/kondisi-jalan-pantai-selatan-jawa-layak-dilalui-pemudik;Kondisi Jalan Pantai Selatan Jawa Layak Dilalui Pemudik;http://www.tribunnews.com/nasional/2017/06/11/kondisi-jalan-pantai-selatan-jawa-layak-dilalui-pemudik;Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) terus memperbaiki jalan-jalan nasional di jalur Pantai selatan Jawa (Pansela);Minggu, 11 Juni 2017
