;sentence;polarity;Subjectivity;Sentiment_Type
789;Pemprov DKI Pastikan Relokasi Warga Bantaran Sungai Ciliwung;0.34;0.42000000000000004;Positive
790;Hindari Kontroversi, Anies Enggan Bahas Normalisasi Sungai;0.34;0.42000000000000004;Positive
791;Sidang Suap, Politikus PKS Sebut Menteri PUPR 'Imam Al Azhar';0.34;0.42000000000000004;Positive
792;Tersangka Kedua Kali, Politikus PKS Diduga Cuci Uang Rp20 M;0.34;0.42000000000000004;Positive
793;Rini Bantah Percepatan Proyek BUMN Picu Kecelakaan Kerja;0.34;0.42000000000000004;Positive
794;Tanah Keropos, Kawasan Pinus dan Puncak Pass Rawan Longsor;0.34;0.42000000000000004;Positive
795;Bangun Kota Lama Semarang, Pemerintah Kucurkan Rp156 Miliar;0.34;0.42000000000000004;Positive
796;PUPR Percepat Pembangunan Pengolahan Air Limbah Jakarta;0.34;0.42000000000000004;Positive
797;PPP Nilai Kritikan Proyek Jokowi untuk Pilpres Terlalu Dini;0.34;0.42000000000000004;Positive
798;Gubernur Jabar Dorong Normalisasi Hutan Puncak;0.34;0.42000000000000004;Positive
799;JK Duga Kecelakaan Proyek karena Operator Kebanyakan Begadang;0.34;0.42000000000000004;Positive
800;Apartemen Tak Juga Dibangun, Sipoa Grup Janji Kembalikan Dana;0.34;0.42000000000000004;Positive
801;Fadli Zon Duga Jokowi Kebut Proyek untuk Amunisi Pilpres 2019;0.34;0.42000000000000004;Positive
802;VIDEO: Longsor di Puncak Bogor, Akses Jalan Tertutup;0.34;0.42000000000000004;Positive
803;Upaya Indocement Raup Cuan di Tengah Lubernya Pasokan Semen;0.34;0.42000000000000004;Positive
804;Hutama Karya Pastikan Santunan Korban Crane Ambruk Jatinegara;0.34;0.42000000000000004;Positive
805;BTN Incar Pendanaan Non Konvensional Rp18 Triliun;0.34;0.42000000000000004;Positive
806;Sempat Disetop, BTN Salurkan Kembali KPR Skema FLPP;0.34;0.42000000000000004;Positive
807;Menteri PUPR Bakal Standardisasi Kualitas Rumah Subsidi;0.34;0.42000000000000004;Positive
808;KPK Tetapkan Bupati Halmahera Timur Tersangka Kasus Suap;0.34;0.42000000000000004;Positive
809;Kemenhub Fokus Persiapan Mudik Lebaran 2018;0.34;0.42000000000000004;Positive
810;DPR dan Pemerintah akan Rapat soal Kasus Luar Biasa di Asmat;0.34;0.42000000000000004;Positive
811;Menteri Basuki Gaet BMKG untuk Amankan Infrastruktur;0.34;0.42000000000000004;Positive
812;Daerah Rawan Gempa Meningkat, Bangunan Harus SNI;0.34;0.42000000000000004;Positive
813;Kampung Pelangi Bakal Hadir di Kota Tarakan;0.34;0.42000000000000004;Positive
814;Pemerintah Belum Sanksi Kontraktor Proyek Ambruk;0.34;0.42000000000000004;Positive
815;Rampung, Tiga Daerah Dapat Air dari Bendungan Sei Padang;0.34;0.42000000000000004;Positive
816;Pemilik Gedung BEI Biayai Perawatan Korban Selasar Roboh;0.34;0.42000000000000004;Positive
817;Daerah Terdampak Gempa Lebak Meluas Menjadi 74 Desa;0.34;0.42000000000000004;Positive
818;Tugiyo, DP Nol Rupiah dan Harapan untuk Anies-Sandi;0.34;0.42000000000000004;Positive
819;K/L Minta Tambah Anggaran, Sri Mulyani Imbau Belanja Efektif;0.34;0.42000000000000004;Positive
820;YLKI: Kasus Umrah First Travel Capai 17.557 Aduan;0.34;0.42000000000000004;Positive
821;Potensi Naik, Industri Kaji Perubahan Tarif Asuransi Gempa;0.34;0.42000000000000004;Positive
822;Rumah DP Nol Rupiah Dijual Mulai Harga Rp185 Juta;0.34;0.42000000000000004;Positive
823;Disparbud DKI-Kementerian PUPR Bahas Renovasi Museum Bahari;0.34;0.42000000000000004;Positive
824;Pemerintah Sebut Dana Desa Bisa Kerek Konsumsi Rp90 Triliun;0.34;0.42000000000000004;Positive
825;Polisi Sebut 14 Korban Selasar BEI Roboh Sudah Dipulangkan;0.34;0.42000000000000004;Positive
826;Puslabfor Polri Ambil Sampel Logam dan Beton dari BEI;0.34;0.42000000000000004;Positive
827;Gedung Tower II BEI Sudah Dapat Digunakan Besok;0.34;0.42000000000000004;Positive
828;Selasar BEI yang Roboh Jarang Dilewati Pengunjung;0.34;0.42000000000000004;Positive
829;PUPR Beberkan 2 Dugaan Sementara soal Selasar BEI yang Roboh;0.34;0.42000000000000004;Positive
830;Selasar BEI Roboh, Pemprov DKI Dinilai Bertanggung Jawab;0.34;0.42000000000000004;Positive
831;Jokowi Resmikan Stadion Utama Gelora Bung Karno;0.34;0.42000000000000004;Positive
832;Jelang CPNS 2018, Tujuh Instansi Belum Beri Usulan Formasi;0.34;0.42000000000000004;Positive
833;Timnas Indonesia vs Islandia, SUGBK Dijamin Tak Tergenang Air;0.34;0.42000000000000004;Positive
834;Jelang Gelaran IMF 2018, Pemerintah Kembangkan Labuan Bajo;0.34;0.42000000000000004;Positive
835;Omzet Pedagang Pasar Gembrong Tergerus Wacana Penggusuran;0.34;0.42000000000000004;Positive
836;Kementerian PUPR Bangun 7 Bendungan Rp5,9 Triliun di NTT;0.34;0.42000000000000004;Positive
837;Pajak dan Pahlawan Zaman Now;0.34;0.42000000000000004;Positive
838;Jalan Trans Papua 4.330 Km Ditargetkan Tersambung di 2019;0.34;0.42000000000000004;Positive
839;Siswa Tunanetra Menolak Sepeda Jokowi Demi Laptop;0.34;0.42000000000000004;Positive
840;Kementerian PUPR Resmikan Dua Rusunawa di Jatim;0.34;0.42000000000000004;Positive
841;Jasa Marga Bidik Bentangkan 175 KM Jalan Tol Baru;0.34;0.42000000000000004;Positive
842;Anies Gandeng BI Bentuk Tim Muluskan KPR DP Nol Rupiah;0.34;0.42000000000000004;Positive
843;Grider Tol Antasari Ambruk, Pemerintah Kaji Sanksi Kontraktor;0.34;0.42000000000000004;Positive
844;Lelang Proyek PUPR Melorot, Cuma Rp13,8 Triliun;0.34;0.42000000000000004;Positive
845;Cerita Elek Yo Band Kebanjiran Manggung dan Jokowi Manajer;0.34;0.42000000000000004;Positive
846;Jokowi Sebut Dana Desa Rp12 Triliun Mulai Cair Bulan Ini;0.34;0.42000000000000004;Positive
847;Trans Jawa Diklaim Siap Tampung Pemudik Tahun Depan;0.34;0.42000000000000004;Positive
848;Girder Tol Depok-Antasari Ambruk, Proyek Dijamin Capai Target;0.34;0.42000000000000004;Positive
849;Jokowi Instruksikan Menteri Kerja Cepat Demi Entas Kemiskinan;0.34;0.42000000000000004;Positive
850;Jokowi: Elek Yo Band Bukti Kekompakan Kabinet Kerja;0.34;0.42000000000000004;Positive
851;'Makna Tanpa Kelas di Balik Penampilan Jokowi';0.34;0.42000000000000004;Positive
852;Persija Menyambut Baik Tawaran Pemkab Karawang;0.34;0.42000000000000004;Positive
853;VIDEO: Menteri Kabinet Kerja Ngeband Bareng 'Elek Yo Band';0.34;0.42000000000000004;Positive
854;Jalan Berliku Indonesia Menuju Kesuksesan Asian Games 2018;0.34;0.42000000000000004;Positive
855;BRG Pulihkan Jutaan Hektare Lahan Gambut;0.34;0.42000000000000004;Positive
856;Arah 2018: Emiten Konstruksi Jadi Menu Utama Bursa Saham;0.34;0.42000000000000004;Positive
857;Mulai Tahun Depan, LMAN akan Kelola Aset Hulu Migas;0.34;0.42000000000000004;Positive
858;Belanja Kementerian PUPR Tembus Rp81,4 Triliun;0.34;0.42000000000000004;Positive
859;Jelang Akhir Tahun, Dana Pembebasan Tol Belum Semua Cair;0.34;0.42000000000000004;Positive
860;Kemenpora Fokus Persiapan Wisma Atlet Asian Para Games 2018;0.34;0.42000000000000004;Positive
861;Tanggap Darurat Dicabut, Pengungsi Gunung Agung Tetap Dijamin;0.34;0.42000000000000004;Positive
862;Pemerintah Bidik Salurkan Rp4,5 Triliun KPR FLPP Tahun Depan;0.34;0.42000000000000004;Positive
863;Kontraktor Pastikan Siap Bangun Jakarta Integrated Tunnel;0.34;0.42000000000000004;Positive
864;Januari 2018, Kementerian PUPR Mulai Catat Pengembang Rumah;0.34;0.42000000000000004;Positive
865;Jokowi Kenang Rambut Gondrong dan Celana Cutbray saat Kuliah;0.34;0.42000000000000004;Positive
866;Pemerintah Kucurkan Rp25 Triliun Bayar Utang Pembebasan Lahan;0.34;0.42000000000000004;Positive
867;Tanggul Laut yang Terhalang Janji Anies-Sandi Soal Reklamasi;0.34;0.42000000000000004;Positive
868;VIDEO: Jalan Layang Tol Jakarta-Cikampek Rampung 2019;0.34;0.42000000000000004;Positive
869;Ada 7 Menteri Kabinet Kerja Raih Bintang Bhayangkara;0.34;0.42000000000000004;Positive
870;Bank Diminta Berperan Maksimal Dorong Satu Juta Rumah;0.34;0.42000000000000004;Positive
871;Tol Wajib Nontunai, Transaksi e-Money Melonjak di Oktober;0.34;0.42000000000000004;Positive
872;Presiden APC Soroti Persiapan Asian Para Games 2018;0.34;0.42000000000000004;Positive
873;Pengoperasian Jalan Tol Baru Capai 332 Km;0.34;0.42000000000000004;Positive
874;Politikus PKS Didakwa Terima Suap Terkait Proyek Jalan;0.34;0.42000000000000004;Positive
875;Pemerintah Diminta Tak Asal Kerek Tarif Tol;0.34;0.42000000000000004;Positive
876;Tarif di Lima Ruas Tol Naik Rp500-Rp1.500 per 8 Desember 2017;0.34;0.42000000000000004;Positive
877;YLKI Protes Kenaikan Tarif Tol Dalam Kota;0.34;0.42000000000000004;Positive
878;Siap-siap, Tarif Tol Dalam Kota Naik per 8 Desember 2017;0.34;0.42000000000000004;Positive
879;3 Alternatif Markas Persija Selain GBK dan Patriot;0.34;0.42000000000000004;Positive
880;Jokowi Berbahasa Sunda Resmikan Tol Soreang-Pasir Koja;0.34;0.42000000000000004;Positive
881;Menpora Dampingi Presiden Jokowi Resmikan Lapangan di GBK;0.34;0.42000000000000004;Positive
882;Jokowi Resmikan 4 Venue Asian Games 2018 di GBK;0.34;0.42000000000000004;Positive
883;KPK Terima Pengembalian Suap RAPBD Jambi Ratusan Juta;0.34;0.42000000000000004;Positive
884;KPK Geledah Kantor Gubernur Jambi Zumi Zola;0.34;0.42000000000000004;Positive
885;KPK Jebloskan Empat Tersangka Suap APBD Jambi ke Penjara;0.34;0.42000000000000004;Positive
886;Pemerintah Godok Proyek Pertama dengan Skema KPBU;0.34;0.42000000000000004;Positive
887;Anak Buah Tersangka Suap APBD Jambi 2018 Diduga Rusak Barbuk;0.34;0.42000000000000004;Positive
888;Menteri PUPR: DPR Kemungkinan Perlu Gedung Baru;0.34;0.42000000000000004;Positive
889;KPK Tetapkan Empat Tersangka Dugaan Suap RAPBD Jambi 2018;0.34;0.42000000000000004;Positive
890;Sandiaga Uno Berenang Jajal Arena Asian Games 2018;0.34;0.42000000000000004;Positive
891;Trik Menpar Dorong Homestay di Danau Toba;0.34;0.42000000000000004;Positive
892;Homestay di Danau Toba Kini Makin Mudah;0.34;0.42000000000000004;Positive
893;Menpar Arief Yahya Resmikan 2 Homestay Sigapiton;0.34;0.42000000000000004;Positive
894;Menpar Dorong Homestay di Lembah Bakara, Sumut;0.34;0.42000000000000004;Positive
895;Wali Kota Mojokerto Punya Andil Muluskan Suap APBD;0.34;0.42000000000000004;Positive
896;KPK Tetapkan Wali Kota Mojokerto Tersangka Suap APBD;0.34;0.42000000000000004;Positive
897;Aksi Sri Mulyani Bermain Sepak Bola di SUGBK;0.34;0.42000000000000004;Positive
898;Dirut Persija Ramaikan Pemilihan Calon Ketum Pelti;0.34;0.42000000000000004;Positive
899;Investor Pasar Modal Bakal Bertambah 4,5 Juta Berkat Tapera;0.34;0.42000000000000004;Positive
900;PUPR Bakal Bangun Ruang Publik di Empat Destinasi Wisata;0.34;0.42000000000000004;Positive
901;Kemenhub Kejar Pembangunan Jalan Tol dan Jalur Double Track;0.34;0.42000000000000004;Positive
902;Rincian Kenaikan Tarif Tol Tangerang-Merak Mulai 21 November;0.34;0.42000000000000004;Positive
903;Berkas Lengkap, Bekas Ketua Komisi V DPR Segera Diadili;0.34;0.42000000000000004;Positive
904;Pembangunan Gedung Baru DPR Harus atas Rekomendasi PUPR;0.34;0.42000000000000004;Positive
905;NasDem Resmi Usung Jokowi di Pilpres 2019;0.34;0.42000000000000004;Positive
906;Suap Proyek Jalan, Politikus PKB Divonis 9 Tahun Penjara;0.34;0.42000000000000004;Positive
907;Fahri Hamzah Ingin Kompleks Parlemen Seperti di AS;0.34;0.42000000000000004;Positive
908;Jepang Cairkan Pembiayaan Pelabuhan Patimban Secara Bertahap;0.34;0.42000000000000004;Positive
909;INASGOC Berharap Waktu Tempuh Wisma Atlet ke GBK Dipangkas;0.34;0.42000000000000004;Positive
910;Jasa Marga Usulkan Kenaikan Tarif Tujuh Ruas Tol;0.34;0.42000000000000004;Positive
911;Investor Korsel Bakal Kucurkan US$500 Juta untuk LRT Fase II;0.34;0.42000000000000004;Positive
912;Sekeping Surga di Ekor “Borneo” Kalimantan;0.34;0.42000000000000004;Positive
913;Sandi Pastikan Konsep Rumah DP Rp0 Diumumkan Tengah November;0.34;0.42000000000000004;Positive
914;Program Padat Karya Serap 263.646 Tenaga Kerja Tahun Depan;0.34;0.42000000000000004;Positive
915;PNS dan Pegawai BUMN Bakal Jadi Peserta Tapera di 2019;0.34;0.42000000000000004;Positive
916;Kajian PUPR soal Gedung Baru DPR Selesai Pekan Depan;0.34;0.42000000000000004;Positive
917;Menpora Masuk Lima Besar Menteri Berprestasi Kabinet Jokowi;0.34;0.42000000000000004;Positive
918;DP Nol Rupiah Memungkinkan Jika Dijamin Pemerintah;0.34;0.42000000000000004;Positive
919;VIDEO: Inovasi Aspal Campur Limbah Plastik Kresek;0.34;0.42000000000000004;Positive
920;Mengukur Keampuhan Nontunai 'Sunat' Kepadatan Jalan Tol;0.34;0.42000000000000004;Positive
921;VIDEO: Transaksi Nontunai Tol Resmi Berlaku;0.34;0.42000000000000004;Positive
922;Pimpinan DPR Beda Pendapat soal Anggaran Gedung Baru;0.34;0.42000000000000004;Positive
923;Target Pengentasan Kawasan Kumuh Baru Tercapai 17,6 Persen;0.34;0.42000000000000004;Positive
924;Bank Diminta Garap Drive Thru Top Up Uang Elektronik di Tol;0.34;0.42000000000000004;Positive
925;Sandiaga: Usai Alexis, Reklamasi Tinggal Tunggu Waktu;0.34;0.42000000000000004;Positive
926;Penjualan Kartu Tol Subsidi Diperpanjang Sampai 14 November;0.34;0.42000000000000004;Positive
927;Besok, Transaksi Tol Non Tunai Resmi Berlaku;0.34;0.42000000000000004;Positive
928;Jelang Tol Wajib Uang Elektronik, Kominfo Buat Kartu Sendiri;0.34;0.42000000000000004;Positive
929;Lippo Group Topping Off Dua Menara Apartemen Meikarta;0.34;0.42000000000000004;Positive
930;Kadin Sebut Jokowi Setuju Merger dan Jual Anak Cucu BUMN;0.34;0.42000000000000004;Positive
931;Sudah 91 Persen Jalan Tol Gunakan Uang Elektronik;0.34;0.42000000000000004;Positive
932;Gedung Baru DPR, Rp601 Miliar untuk Konsultan Perencanaan;0.34;0.42000000000000004;Positive
933;Kementerian dan Lembaga Bisa Mulai Pengadaan 2018 di Desember;0.34;0.42000000000000004;Positive
934;Kasus Suap Jalan, Politikus PKB Dituntut 12 Tahun Penjara;0.34;0.42000000000000004;Positive
935;Terpompa Sentimen Positif, IHSG Bertahan di Zona Hijau;0.34;0.42000000000000004;Positive
936;Kereta Cepat Jakarta-Bandung Terintegrasi Bandara Kertajati;0.34;0.42000000000000004;Positive
937;Di Bawah Bendera Investasi ala 3 Tahun Jokowi;0.34;0.42000000000000004;Positive
938;Tiga Tahun Jokowi, 300 Kilometer Jalan Tol Baru Terbentang;0.34;0.42000000000000004;Positive
939;SMF Yakin KPR Syariah Bergairah dengan Standar Operasi;0.34;0.42000000000000004;Positive
940;3 Tahun Jokowi: Pemerintah Bangun 2.623 KM Jalan Baru;0.34;0.42000000000000004;Positive
941;Menpora Puji Kinerja Basuki Soal Persiapan Asian Games 2018;0.34;0.42000000000000004;Positive
942;Banten Siap Terapkan Aspal Berbahan Plastik;0.34;0.42000000000000004;Positive
943;Jasa Marga Raih Kredit Rp7,75 T untuk Dua Jalan Tol;0.34;0.42000000000000004;Positive
944;Gubernur Bengkulu Marah Anak Buah Tak 'Kawal' Proyek Pesanan;0.34;0.42000000000000004;Positive
945;Gubernur Bengkulu dan Isteri Diduga 'Palak' Kontraktor Proyek;0.34;0.42000000000000004;Positive
946;Beli Rusun Rp7 Juta per Meter Bonus Kereta;0.34;0.42000000000000004;Positive
947;BUMN Bangun Tiga Rusun di Stasiun Pasar Senen Rp500 Miliar;0.34;0.42000000000000004;Positive
948;Pemerintah Siapkan Rp20 Triliun Garap Infrastruktur Sumatera;0.34;0.42000000000000004;Positive
949;Bursa Efek Catatkan Surat Utang Waskita Karya Rp3 Triliun;0.34;0.42000000000000004;Positive
950;Proyek KA Semi Cepat Jakarta-Surabaya Mulai Dibangun 2018;0.34;0.42000000000000004;Positive
951;BPJT Klaim 72 Persen Gerbang Tol Sudah Non Tunai;0.34;0.42000000000000004;Positive
952;Jaksa Parlin Segera Disidang Setelah Berkas Lengkap;0.34;0.42000000000000004;Positive
953;Ketua DPRD Sulbar dan Tiga Wakilnya Tersangka Korupsi APBD;0.34;0.42000000000000004;Positive
954;Jokowi Gerah dengan Gurita Bisnis Perusahaan BUMN;0.34;0.42000000000000004;Positive
955;BPK: 5.108 Unit KPR Subsidi Belum Dihuni Pemilik;0.34;0.42000000000000004;Positive
956;NKE Kantongi Proyek Kementerian PUPR Rp358,7 Miliar;0.34;0.42000000000000004;Positive
957;Meikarta, Solusi Ketimpangan Permintaan dan Pemasok Properti;0.34;0.42000000000000004;Positive
958;'Pemrotes' Biaya Top Up Uang Elektronik Bertambah;0.34;0.42000000000000004;Positive
959;Nasib Reklamasi Pulau G Ditentukan Akhir Pekan Ini;0.34;0.42000000000000004;Positive
960;BI Gelar Rakor Pemerintah Pusat-Daerah Genjot Ekonomi Jabar;0.34;0.42000000000000004;Positive
961;Festival Pesona Tanjung Lesung Resmi Digelar;0.34;0.42000000000000004;Positive
962;Sekjen DPR Tegaskan Gedung Parlemen Tidak Miring;0.34;0.42000000000000004;Positive
963;Realisasi Belanja Modal Negara Naik 11 Persen per Agustus;0.34;0.42000000000000004;Positive
964;Demi Sampah Jakarta, Bekasi Bangun Dua Jembatan Layang Khusus;0.34;0.42000000000000004;Positive
965;Gratis Sementara, Tol bawen-Salatiga Resmi Dibuka;0.34;0.42000000000000004;Positive
966;Waskita Beton Klaim Tak Ada Pembatasan Penjualan;0.34;0.42000000000000004;Positive
967;KPK Tetapkan Bupati Batubara Tersangka Suap Jembatan Sentang;0.34;0.42000000000000004;Positive
968;Pemerintah Klaim Kekeringan Tahun Ini Tak Mengkhawatirkan;0.34;0.42000000000000004;Positive
969;Gede Widiade: Peluang Persija vs Persib di GBK Terbuka Lebar;0.34;0.42000000000000004;Positive
970;Jalan Tol Samarinda-Balikpapan Bakal Rampung Tahun Depan;0.34;0.42000000000000004;Positive
971;Pembiayaan untuk RAPBN 2018 Minus Rp15,5 Triliun;0.34;0.42000000000000004;Positive
972;KPK Geledah Empat Kantor Terkait Suap Wali Kota Tegal;0.34;0.42000000000000004;Positive
973;Beda Gaya Jokowi 'Daripada' Soeharto Membangun Infrastruktur;0.34;0.42000000000000004;Positive
974;Lima Ruas Tol Baru Segera Beroperasi Bulan Ini;0.34;0.42000000000000004;Positive
975;Daftar Lengkap Situs 61 Instansi Penerimaan CPNS 2017;0.34;0.42000000000000004;Positive
976;Pembangunan Arena Tanding Asian Games Rampung Lebih Cepat;0.34;0.42000000000000004;Positive
977;Bonus Rumah untuk Atlet Berprestasi Masih dalam Tahap Diskusi;0.34;0.42000000000000004;Positive
978;2018, Sistem Pembayaran Transportasi Jabodetabek Terintegrasi;0.34;0.42000000000000004;Positive
979;Tarif Tol Sama Rata, Jasa Marga Sebut Tetap Bisa Untung;0.34;0.42000000000000004;Positive
980;Lowongan CPNS Putaran Kedua, Kemenkeu Paling Butuh Banyak;0.34;0.42000000000000004;Positive
981;Lenis Kogoya Klaim OPM di Pegunungan Dukung Pemerintah RI;0.34;0.42000000000000004;Positive
982;Kementerian PUPR-BRG Tangani 12 Juta Hektare Gambut;0.34;0.42000000000000004;Positive
983;PUPR Rilis Peta Gempa Baru, Titik Sesar Bertambah Jadi 295;0.34;0.42000000000000004;Positive
984;Atasi Kekeringan, Kementerian PUPR Cari Sumber Air Baru;0.34;0.42000000000000004;Positive
985;Kaesang Jokowi Lego Kaus 'Kolektor Kecebong' di Car Free Day;0.34;0.42000000000000004;Positive
986;Ikut Jepret Karnaval, Menteri PUPR Dikira Fotografer Istana;0.34;0.42000000000000004;Positive
987;Menkeu Tunggu Restu Rakyat Alokasi Anggaran Gedung Baru DPR;0.34;0.42000000000000004;Positive
988;Menhub Galang Dukungan Ahli Loloskan Permen Taksi Online;0.34;0.42000000000000004;Positive
989;Mudik Idul Adha, Tol Brebes-Gringsing Tak Beroperasi;0.34;0.42000000000000004;Positive
990;Usai VietJet, Maskapai China dan India Bakal Mendarat ke RI;0.34;0.42000000000000004;Positive
991;Jokowi Guyur Rp620 Triliun untuk 10 Kementerian;0.34;0.42000000000000004;Positive
992;Fahri Hamzah Pasrahkan Gedung Baru DPR ke Pemerintah;0.34;0.42000000000000004;Positive
993;DPR Sudah Sayembarakan Desain Gedung Baru;0.34;0.42000000000000004;Positive
994;Mengubah Sampah jadi Produk Kreatif;0.34;0.42000000000000004;Positive
995;Presiden Joko Widodo Resmikan Simpang Susun Semanggi;0.34;0.42000000000000004;Positive
996;Doa dan Kritik Agus Rahardjo Saat Pimpin Upacara di KPK;0.34;0.42000000000000004;Positive
997;Pembangunan di DPR Telan Anggaran Rp601 Miliar;0.34;0.42000000000000004;Positive
998;Kuras Anggaran Negara, PPP Tolak Pembangunan Gedung DPR;0.34;0.42000000000000004;Positive
999;DPR Klaim Gedung Retak Sudah Diaudit Kementerian PUPR;0.34;0.42000000000000004;Positive
1000;Surya Paloh: DPR Tak Perlu Memaksakan Pembangunan Gedung Baru;0.34;0.42000000000000004;Positive
1001;Menteri PUPR Sebut Belum Terima Permintaan Audit Gedung DPR;0.34;0.42000000000000004;Positive
1002;Tolak Apartemen, PAN Setuju Perbaikan Fasilitas Gedung DPR;0.34;0.42000000000000004;Positive
1003;Bayar Tol Non Tunai, Diskon 50 Persen untuk Kartu Baru;0.34;0.42000000000000004;Positive
1004;DPR Akan Undang Menkeu dan Menteri PUPR Tinjau Kondisi Gedung;0.34;0.42000000000000004;Positive
1005;IPW: Penjualan Rumah di Atas Rp1 Miliar Anjlok di Kuartal II;0.34;0.42000000000000004;Positive
1006;Pemerintah Bakal Kerek Subsidi Rumah Dua Kali Lipat di 2018;0.34;0.42000000000000004;Positive
1007;Realisasi Program Sejuta Rumah Baru 44,9 Persen dari Target;0.34;0.42000000000000004;Positive
1008;Menteri Kabinet Meriahkan Silaturahmi Pendukung Jokowi;0.34;0.42000000000000004;Positive
1009;Bappenas: Dana Haji Bisa untuk Biayai Proyek LRT;0.34;0.42000000000000004;Positive
1010;Kementerian PUPR Akan Tertibkan Pengembang FLPP Nakal;0.34;0.42000000000000004;Positive
1011;Rusun Atlet untuk Warga Miskin Usai Asian Games 2018;0.34;0.42000000000000004;Positive
1012;YLKI Desak Pemerintah Buat Regulasi Apartemen Nonsubsidi;0.34;0.42000000000000004;Positive
1013;Tekan Pengembang Nakal, Pemerintah Publikasi Anggota Asosiasi;0.34;0.42000000000000004;Positive
1014;Syarat Baru Penerima FLPP Terganjal Harga Rumah Murah;0.34;0.42000000000000004;Positive
1015;Presiden INAPGOC: Stadion GBK Belum Sepenuhya Ramah Difabel;0.34;0.42000000000000004;Positive
1016;Transjakarta Ciledug-Tendean Beroperasi 13 Agustus;0.34;0.42000000000000004;Positive
1017;YLKI Kecam Kriminalisasi Komika Acho;0.34;0.42000000000000004;Positive
1018;Pemerintah Siapkan Aturan Kerek Peran Swasta di Infrastruktur;0.34;0.42000000000000004;Positive
1019;Menteri Basuki Sebut Ada Salah Paham Soal Dana Haji;0.34;0.42000000000000004;Positive
1020;Bank Daerah Didorong Salurkan KPR;0.34;0.42000000000000004;Positive
1021;Jusuf Kalla Jadikan MRT sebagai Contoh Pembangunan;0.34;0.42000000000000004;Positive
1022;Disbudpar Aceh Gelar Ragam Acara Menarik di Sabang;0.34;0.42000000000000004;Positive
1023;Penataan Kolong Tol Kalijodo Ditargetkan Rampung Awal Oktober;0.34;0.42000000000000004;Positive
1024;Jokowi Utamakan Jepang Garap Kereta Cepat Jakarta-Surabaya;0.34;0.42000000000000004;Positive
1025;Jokowi Minta Hitung-hitungan Pengembangan Kereta Cepat;0.34;0.42000000000000004;Positive
1026;Kementerian PUPR Lelang Bendungan Pamukkulu;0.34;0.42000000000000004;Positive
1027;Sri Mulyani Restui Anggaran Kajian Pindah Ibu Kota Rp7 Miliar;0.34;0.42000000000000004;Positive
1028;KPK Jebloskan Politikus PKS Yudi Widiana ke Tahanan;0.34;0.42000000000000004;Positive
1029;Tiga Negara Ini Siap Ramaikan Borobudur Festival;0.34;0.42000000000000004;Positive
1030;Terdakwa Penyuap Anggota DPR Dituntut 5 Tahun Penjara;0.34;0.42000000000000004;Positive
1031;Menteri Basuki Siapkan Sertifikat Simpang Susun Semanggi;0.34;0.42000000000000004;Positive
1032;Djarot Sambut Sampah Plastik untuk Aspal;0.34;0.42000000000000004;Positive
1033;Djarot Pilih Nama Simpang Susun Semanggi Sesuai Konsep Awal;0.34;0.42000000000000004;Positive
1034;SMF Berhasrat Genjot Pembiayaan KPR Lewat Bank Daerah;0.34;0.42000000000000004;Positive
1035;Suap Proyek Jalan, Politikus PKB Terima Miliaran Rupiah;0.34;0.42000000000000004;Positive
1036;Uji Beban Simpang Susun Semanggi Berjalan Lancar;0.34;0.42000000000000004;Positive
1037;Uji Coba Simpang Susun Semanggi Bisa Dijajal Akhir Juli;0.34;0.42000000000000004;Positive
1038;Anggaran 'Disunat', Program Sejuta Rumah Terancam;0.34;0.42000000000000004;Positive
1039;Kementerian PUPR Uji Beban Simpang Susun Semanggi;0.34;0.42000000000000004;Positive
1040;Aseng Ungkap Inisial Y dari PKS dalam Kasus Suap Proyek Jalan;0.34;0.42000000000000004;Positive
1041;Wapres JK: Kesenjangan Ekonomi di Perbatasan Picu Perpecahan;0.34;0.42000000000000004;Positive
1042;Keterbatasan Pengembang Jadi Alasan KPR FLPP Direvisi;0.34;0.42000000000000004;Positive
1043;Pemerintah Butuh Rp7 Miliar untuk Kajian Pindah Ibu Kota;0.34;0.42000000000000004;Positive
1044;Baru Tiga Halte Akan Beroperasi di Jalur Transjakarta Ciledug;0.34;0.42000000000000004;Positive
1045;Tour de Flores 2017 Tambah Rute ke Pulau Rii Taa;0.34;0.42000000000000004;Positive
1046;Kemenpar Bahas Pembangunan Homestay di 10 Bali Baru;0.34;0.42000000000000004;Positive
1047;Tol Bandung-Tasikmalaya Akan Diperpanjang Hingga Cilacap;0.34;0.42000000000000004;Positive
1048;Presiden Jokowi Apresiasi Lonjakan Wisman;0.34;0.42000000000000004;Positive
1049;Tak Patuhi Jembatan Timbang, Menhub Tindak Truk Melintas;0.34;0.42000000000000004;Positive
1050;Luhut Siapkan Laporan Internal Kajian Reklamasi Jakarta;0.34;0.42000000000000004;Positive
1051;Mundur, Pepres Tapera Ditargetkan Rampung Bulan Depan;0.34;0.42000000000000004;Positive
1052;Ruas Tol Jakarta-Semarang Ditargetkan Tersambung Tahun Depan;0.34;0.42000000000000004;Positive
1053;Menhub Ramal Kepadatan Seluruh Jalur Mudik Terurai Hari Ini;0.34;0.42000000000000004;Positive
1054;Menhub: Penutupan Gerbang Tol Cikarang Utama Hanya Sementara;0.34;0.42000000000000004;Positive
1055;Menghitung Biaya Tol Kala Mudik;0.34;0.42000000000000004;Positive
